id,book,par_num,100,class,title,text,auther
NULL,93,558,100,bodytext,,,庄春江
NULL,93,559,100,bodytext,,,庄春江
NULL,93,560,100,bodytext,,,庄春江
NULL,93,561,100,bodytext,,,庄春江
NULL,93,562,100,bodytext,,,庄春江
NULL,93,563,100,bodytext,,,庄春江
NULL,93,564,100,bodytext,,,庄春江
NULL,93,565,100,bodytext,,,庄春江
NULL,93,566,100,bodytext,,,庄春江
NULL,93,567,100,bodytext,,,庄春江
NULL,93,568,4,subhead,Buddhaguṇakathā,佛陀的种种谈说,庄春江
NULL,93,569,100,bodytext,,,庄春江
NULL,93,570,100,bodytext,,,庄春江
NULL,93,571,100,bodytext,,,庄春江
NULL,93,572,100,bodytext,,,庄春江
NULL,93,573,100,bodytext,,,庄春江
NULL,93,574,100,bodytext,,,庄春江
NULL,93,575,100,bodytext,,,庄春江
NULL,93,576,100,bodytext,,,庄春江
NULL,93,577,100,bodytext,,,庄春江
NULL,93,578,100,bodytext,,,庄春江
NULL,93,579,100,bodytext,,,庄春江
NULL,93,580,100,bodytext,,,庄春江
NULL,93,581,100,bodytext,,,庄春江
NULL,93,582,100,bodytext,,,庄春江
NULL,93,583,100,bodytext,,,庄春江
NULL,93,584,100,bodytext,,,庄春江
NULL,93,585,100,bodytext,,,庄春江
NULL,93,586,100,bodytext,,,庄春江
NULL,93,587,100,bodytext,,,庄春江
NULL,93,588,100,bodytext,,,庄春江
NULL,93,589,100,bodytext,,,庄春江
NULL,93,590,100,bodytext,,,庄春江
NULL,93,591,100,bodytext,,,庄春江
NULL,93,592,100,bodytext,,,庄春江
NULL,93,593,100,bodytext,,,庄春江
NULL,93,594,100,bodytext,,,庄春江
NULL,93,595,100,bodytext,,,庄春江
NULL,93,596,100,bodytext,,,庄春江
NULL,93,597,100,bodytext,,,庄春江
NULL,93,598,100,bodytext,,,庄春江
NULL,93,599,100,bodytext,,,庄春江
NULL,93,600,4,subhead,Mahāvijitarājayaññakathā,（暂缺）,庄春江
NULL,93,601,100,bodytext,,,庄春江
NULL,93,602,100,bodytext,,,庄春江
NULL,93,603,100,bodytext,,,庄春江
NULL,93,604,100,bodytext,,,庄春江
NULL,93,605,100,bodytext,,,庄春江
NULL,93,606,4,subhead,Catuparikkhāraṃ,四个资助,庄春江
NULL,93,607,100,bodytext,,,庄春江
NULL,93,608,4,subhead,Aṭṭha parikkhārā,八个资助,庄春江
NULL,93,609,100,bodytext,,,庄春江
NULL,93,610,4,subhead,Catuparikkhāraṃ,四个资助,庄春江
NULL,93,611,100,bodytext,,,庄春江
NULL,93,612,4,subhead,Tisso vidhā,三种,庄春江
NULL,93,613,100,bodytext,,,庄春江
NULL,93,614,4,subhead,Dasa ākārā,十相,庄春江
NULL,93,615,100,bodytext,,,庄春江
NULL,93,616,4,subhead,Soḷasa ākārā,十六相,庄春江
NULL,93,617,100,bodytext,,,庄春江
NULL,93,618,100,bodytext,,,庄春江
NULL,93,619,100,bodytext,,,庄春江
NULL,93,620,100,bodytext,,,庄春江
NULL,93,621,100,bodytext,,,庄春江
NULL,93,622,100,bodytext,,,庄春江
NULL,93,623,100,bodytext,,,庄春江
NULL,93,624,100,bodytext,,,庄春江
NULL,93,625,100,bodytext,,,庄春江
NULL,93,626,100,bodytext,,,庄春江
NULL,93,627,100,bodytext,,,庄春江
NULL,93,628,100,bodytext,,,庄春江
NULL,93,629,4,subhead,Niccadānaanukulayaññaṃ,经常性施物-随家牲祭,庄春江
NULL,93,630,100,bodytext,,,庄春江
NULL,93,631,100,bodytext,,,庄春江
NULL,93,632,100,bodytext,,,庄春江
NULL,93,633,100,bodytext,,,庄春江
NULL,93,634,100,bodytext,,,庄春江
NULL,93,635,100,bodytext,,,庄春江
NULL,93,636,100,bodytext,,,庄春江
NULL,93,637,100,bodytext,,,庄春江
NULL,93,638,100,bodytext,,,庄春江
NULL,93,639,100,bodytext,,,庄春江
NULL,93,640,100,bodytext,,,庄春江
NULL,93,641,100,bodytext,,,庄春江
NULL,93,642,100,bodytext,,,庄春江
NULL,93,643,100,bodytext,,,庄春江
NULL,93,644,100,bodytext,,,庄春江
NULL,93,645,100,bodytext,,,庄春江
NULL,93,646,100,bodytext,,,庄春江
NULL,93,647,100,bodytext,,,庄春江
NULL,93,648,100,bodytext,,,庄春江
NULL,93,649,100,bodytext,,,庄春江
NULL,93,650,100,bodytext,,,庄春江
NULL,93,651,100,bodytext,,,庄春江
NULL,93,652,4,subhead,Kūṭadantaupāsakattapaṭivedanā,古得旦得-作为优婆塞的陈述,庄春江
NULL,93,653,100,bodytext,,,庄春江
NULL,93,654,4,subhead,Sotāpattiphalasacchikiriyā,入流果的作证,庄春江
NULL,93,655,100,bodytext,,,庄春江
NULL,93,656,100,bodytext,,,庄春江
NULL,93,657,100,bodytext,,,庄春江
NULL,93,658,100,bodytext,,,庄春江
NULL,93,659,100,bodytext,,,庄春江
NULL,93,660,100,centered,,,庄春江
NULL,93,661,2,chapter,6. Mahālisuttaṃ,6、摩诃里经,庄春江
NULL,93,662,4,subhead,Brāhmaṇadūtavatthu,婆罗门使者的事,庄春江
NULL,93,663,100,bodytext,,,庄春江
NULL,93,664,100,bodytext,,,庄春江
NULL,93,665,4,subhead,Oṭṭhaddhalicchavīvatthu,（暂缺）,庄春江
NULL,93,666,100,bodytext,,,庄春江
NULL,93,667,100,bodytext,,,庄春江
NULL,93,668,100,bodytext,,,庄春江
NULL,93,669,100,bodytext,,,庄春江
NULL,93,670,100,bodytext,,,庄春江
NULL,93,671,4,subhead,Ekaṃsabhāvitasamādhi,修习一边之定,庄春江
NULL,93,672,100,bodytext,,,庄春江
NULL,93,673,100,bodytext,,,庄春江
NULL,93,674,100,bodytext,,,庄春江
NULL,93,675,100,bodytext,,,庄春江
NULL,93,676,100,bodytext,,,庄春江
NULL,93,677,100,bodytext,,,庄春江
NULL,93,678,100,bodytext,,,庄春江
NULL,93,679,100,bodytext,,,庄春江
NULL,93,680,4,subhead,Catuariyaphalaṃ,四种圣者之果,庄春江
NULL,93,681,100,bodytext,,,庄春江
NULL,93,682,100,bodytext,,,庄春江
NULL,93,683,100,bodytext,,,庄春江
NULL,93,684,100,bodytext,,,庄春江
NULL,93,685,4,subhead,Ariyaaṭṭhaṅgikamaggo,八支圣道,庄春江
NULL,93,686,100,bodytext,,,庄春江
NULL,93,687,100,bodytext,,,庄春江
NULL,93,688,4,subhead,Dvepabbajitavatthu,二位出家者的事,庄春江
NULL,93,689,100,bodytext,,,庄春江
NULL,93,690,100,bodytext,,,庄春江
NULL,93,691,100,centered,,,庄春江
NULL,93,692,2,chapter,7. Jāliyasuttaṃ,7、若里亚经,庄春江
NULL,93,693,4,subhead,Dvepabbajitavatthu,二位出家者的事,庄春江
NULL,93,694,100,bodytext,,,庄春江
NULL,93,695,100,bodytext,,,庄春江
NULL,93,696,100,bodytext,,,庄春江
NULL,93,697,100,centered,,,庄春江
NULL,93,698,2,chapter,8. Mahāsīhanādasuttaṃ,8、狮子吼大经,庄春江
NULL,93,699,4,subhead,Acelakassapavatthu,裸体迦叶的事,庄春江
NULL,93,700,100,bodytext,,,庄春江
NULL,93,701,100,bodytext,,,庄春江
NULL,93,702,100,bodytext,,,庄春江
NULL,93,703,100,bodytext,,,庄春江
NULL,93,704,100,bodytext,,,庄春江
NULL,93,705,4,subhead,Samanuyuñjāpanakathā,审问的谈说,庄春江
NULL,93,706,100,bodytext,,,庄春江
NULL,93,707,100,bodytext,,,庄春江
NULL,93,708,100,bodytext,,,庄春江
NULL,93,709,100,bodytext,,,庄春江
NULL,93,710,100,bodytext,,,庄春江
NULL,93,711,100,bodytext,,,庄春江
NULL,93,712,100,bodytext,,,庄春江
NULL,93,713,100,bodytext,,,庄春江
NULL,93,714,4,subhead,Ariyo aṭṭhaṅgiko maggo,八支圣道,庄春江
NULL,93,715,100,bodytext,,,庄春江
NULL,93,716,4,subhead,Tapopakkamakathā,苦行着手者的谈说,庄春江
NULL,93,717,100,bodytext,,,庄春江
NULL,93,718,100,bodytext,,,庄春江
NULL,93,719,100,bodytext,,,庄春江
NULL,93,720,4,subhead,Tapopakkamaniratthakathā,无利益的苦行着手者的谈说,庄春江
NULL,93,721,100,bodytext,,,庄春江
NULL,93,722,100,bodytext,,,庄春江
NULL,93,723,100,bodytext,,,庄春江
NULL,93,724,100,bodytext,,,庄春江
NULL,93,725,100,bodytext,,,庄春江
NULL,93,726,100,bodytext,,,庄春江
NULL,93,727,100,bodytext,,,庄春江
NULL,93,728,100,bodytext,,,庄春江
NULL,93,729,100,bodytext,,,庄春江
NULL,93,730,100,bodytext,,,庄春江
NULL,93,731,100,bodytext,,,庄春江
NULL,93,732,100,bodytext,,,庄春江
NULL,93,733,100,bodytext,,,庄春江
NULL,93,734,100,bodytext,,,庄春江
NULL,93,735,100,bodytext,,,庄春江
NULL,93,736,100,bodytext,,,庄春江
NULL,93,737,100,bodytext,,,庄春江
NULL,93,738,100,bodytext,,,庄春江
NULL,93,739,100,bodytext,,,庄春江
NULL,93,740,100,bodytext,,,庄春江
NULL,93,741,100,bodytext,,,庄春江
NULL,93,742,4,subhead,Sīlasamādhipaññāsampadā,戒定慧具足,庄春江
NULL,93,743,100,bodytext,,,庄春江
NULL,93,744,100,bodytext,,,庄春江
NULL,93,745,100,bodytext,,,庄春江
NULL,93,746,100,bodytext,,,庄春江
NULL,93,747,100,bodytext,,,庄春江
NULL,93,748,100,bodytext,,,庄春江
NULL,93,749,4,subhead,Sīhanādakathā,狮子吼的谈说,庄春江
NULL,93,750,100,bodytext,,,庄春江
NULL,93,751,100,bodytext,,,庄春江
NULL,93,752,100,bodytext,,,庄春江
NULL,93,753,100,bodytext,,,庄春江
NULL,93,754,100,bodytext,,,庄春江
NULL,93,755,100,bodytext,,,庄春江
NULL,93,756,100,bodytext,,,庄春江
NULL,93,757,4,subhead,Titthiyaparivāsakathā,外道别住的谈说,庄春江
NULL,93,758,100,bodytext,,,庄春江
NULL,93,759,100,bodytext,,,庄春江
NULL,93,760,100,bodytext,,,庄春江
NULL,93,761,100,centered,,,庄春江
NULL,93,762,2,chapter,9. Poṭṭhapādasuttaṃ,9、玻得播达经,庄春江
NULL,93,763,4,subhead,Poṭṭhapādaparibbājakavatthu,游行者玻得播达的事,庄春江
NULL,93,764,100,bodytext,,,庄春江
NULL,93,765,100,bodytext,,,庄春江
NULL,93,766,100,bodytext,,,庄春江
NULL,93,767,100,bodytext,,,庄春江
NULL,93,768,100,bodytext,,,庄春江
NULL,93,769,100,bodytext,,,庄春江
NULL,93,770,4,subhead,Abhisaññānirodhakathā,增上想灭的谈说,庄春江
NULL,93,771,100,bodytext,,,庄春江
NULL,93,772,100,bodytext,,,庄春江
NULL,93,773,100,bodytext,,,庄春江
NULL,93,774,100,bodytext,,,庄春江
NULL,93,775,100,bodytext,,,庄春江
NULL,93,776,4,subhead,Sahetukasaññuppādanirodhakathā,想生灭有因的谈说,庄春江
NULL,93,777,100,bodytext,,,庄春江
NULL,93,778,100,bodytext,,,庄春江
NULL,93,779,100,bodytext,,,庄春江
NULL,93,780,100,bodytext,,,庄春江
NULL,93,781,100,bodytext,,,庄春江
NULL,93,782,100,bodytext,,,庄春江
NULL,93,783,100,bodytext,,,庄春江
NULL,93,784,100,bodytext,,,庄春江
NULL,93,785,100,bodytext,,,庄春江
NULL,93,786,100,bodytext,,,庄春江
NULL,93,787,100,bodytext,,,庄春江
NULL,93,788,100,bodytext,,,庄春江
NULL,93,789,4,subhead,Saññāattakathā,想-真我的谈说,庄春江
NULL,93,790,100,bodytext,,,庄春江
NULL,93,791,100,bodytext,,,庄春江
NULL,93,792,100,bodytext,,,庄春江
NULL,93,793,100,bodytext,,,庄春江
NULL,93,794,100,bodytext,,,庄春江
NULL,93,795,100,bodytext,,,庄春江
NULL,93,796,100,bodytext,,,庄春江
NULL,93,797,100,bodytext,,,庄春江
NULL,93,798,100,bodytext,,,庄春江
NULL,93,799,100,bodytext,,,庄春江
NULL,93,800,100,bodytext,,,庄春江
NULL,93,801,100,bodytext,,,庄春江
NULL,93,802,4,subhead,Cittahatthisāriputtapoṭṭhapādavatthu,质多象舍利弗与玻得播达的事,庄春江
NULL,93,803,100,bodytext,,,庄春江
NULL,93,804,100,bodytext,,,庄春江
NULL,93,805,100,bodytext,,,庄春江
NULL,93,806,100,bodytext,,,庄春江
NULL,93,807,4,subhead,Ekaṃsikadhammo,明确法,庄春江
NULL,93,808,100,bodytext,,,庄春江
NULL,93,809,100,bodytext,,,庄春江
NULL,93,810,100,bodytext,,,庄春江
NULL,93,811,100,bodytext,,,庄春江
NULL,93,812,100,bodytext,,,庄春江
NULL,93,813,100,bodytext,,,庄春江
NULL,93,814,100,bodytext,,,庄春江
NULL,93,815,100,bodytext,,,庄春江
NULL,93,816,100,bodytext,,,庄春江
NULL,93,817,100,bodytext,,,庄春江
NULL,93,818,100,bodytext,,,庄春江
NULL,93,819,100,bodytext,,,庄春江
NULL,93,820,100,bodytext,,,庄春江
NULL,93,821,100,bodytext,,,庄春江
NULL,93,822,100,bodytext,,,庄春江
NULL,93,823,100,bodytext,,,庄春江
NULL,93,824,100,bodytext,,,庄春江
NULL,93,825,100,bodytext,,,庄春江
NULL,93,826,4,subhead,Tayo attapaṭilābhā,三种真我取得,庄春江
NULL,93,827,100,bodytext,,,庄春江
NULL,93,828,100,bodytext,,,庄春江
NULL,93,829,100,bodytext,,,庄春江
NULL,93,830,100,bodytext,,,庄春江
NULL,93,831,100,bodytext,,,庄春江
NULL,93,832,100,bodytext,,,庄春江
NULL,93,833,100,bodytext,,,庄春江
NULL,93,834,100,bodytext,,,庄春江
NULL,93,835,100,bodytext,,,庄春江
NULL,93,836,100,bodytext,,,庄春江
NULL,93,837,100,bodytext,,,庄春江
NULL,93,838,100,bodytext,,,庄春江
NULL,93,839,100,bodytext,,,庄春江
NULL,93,840,100,bodytext,,,庄春江
NULL,93,841,100,bodytext,,,庄春江
NULL,93,842,100,bodytext,,,庄春江
NULL,93,843,100,bodytext,,,庄春江
NULL,93,844,100,bodytext,,,庄春江
NULL,93,845,100,bodytext,,,庄春江
NULL,93,846,100,bodytext,,,庄春江
NULL,93,847,100,bodytext,,,庄春江
NULL,93,848,4,subhead,Cittahatthisāriputtaupasampadā,质多象舍利弗受具足戒,庄春江
NULL,93,849,100,bodytext,,,庄春江
NULL,93,850,100,bodytext,,,庄春江
NULL,93,851,100,centered,,,庄春江
NULL,93,852,2,chapter,10. Subhasuttaṃ,10、苏玻经,庄春江
NULL,93,853,4,subhead,Subhamāṇavavatthu,学生婆罗门苏玻的事,庄春江
NULL,93,854,100,bodytext,,,庄春江
NULL,93,855,100,bodytext,,,庄春江
NULL,93,856,100,bodytext,,,庄春江
NULL,93,857,100,bodytext,,,庄春江
NULL,93,858,100,bodytext,,,庄春江
NULL,93,859,100,bodytext,,,庄春江
NULL,93,860,100,bodytext,,,庄春江
NULL,93,861,100,bodytext,,,庄春江
NULL,93,862,4,subhead,Sīlakkhandho,戒蕴,庄春江
NULL,93,863,100,bodytext,,,庄春江
NULL,93,864,100,bodytext,,,庄春江
NULL,93,865,100,bodytext,,,庄春江
NULL,93,866,100,bodytext,,,庄春江
NULL,93,867,100,bodytext,,,庄春江
NULL,93,868,100,bodytext,,,庄春江
NULL,93,869,100,bodytext,,,庄春江
NULL,93,870,4,subhead,Samādhikkhandho,定蕴,庄春江
NULL,93,871,100,bodytext,,,庄春江
NULL,93,872,100,bodytext,,,庄春江
NULL,93,873,100,bodytext,,,庄春江
NULL,93,874,100,bodytext,,,庄春江
NULL,93,875,100,bodytext,,,庄春江
NULL,93,876,100,bodytext,,,庄春江
NULL,93,877,100,bodytext,,,庄春江
NULL,93,878,100,bodytext,,,庄春江
NULL,93,879,100,bodytext,,,庄春江
NULL,93,880,100,bodytext,,,庄春江
NULL,93,881,100,bodytext,,,庄春江
NULL,93,882,100,bodytext,,,庄春江
NULL,93,883,100,bodytext,,,庄春江
NULL,93,884,100,bodytext,,,庄春江
NULL,93,885,100,bodytext,,,庄春江
NULL,93,886,100,bodytext,,,庄春江
NULL,93,887,100,bodytext,,,庄春江
NULL,93,888,100,bodytext,,,庄春江
NULL,93,889,100,bodytext,,,庄春江
NULL,93,890,100,bodytext,,,庄春江
NULL,93,891,100,bodytext,,,庄春江
NULL,93,892,100,bodytext,,,庄春江
NULL,93,893,100,bodytext,,,庄春江
NULL,93,894,100,bodytext,,,庄春江
NULL,93,895,4,subhead,Paññākkhandho,慧蕴,庄春江
NULL,93,896,100,bodytext,,,庄春江
NULL,93,897,100,bodytext,,,庄春江
NULL,93,898,100,bodytext,,,庄春江
NULL,93,899,100,bodytext,,,庄春江
NULL,93,900,100,bodytext,,,庄春江
NULL,93,901,100,bodytext,,,庄春江
NULL,93,902,100,bodytext,,,庄春江
NULL,93,903,100,bodytext,,,庄春江
NULL,93,904,100,bodytext,,,庄春江
NULL,93,905,100,bodytext,,,庄春江
NULL,93,906,100,bodytext,,,庄春江
NULL,93,907,100,bodytext,,,庄春江
NULL,93,908,100,bodytext,,,庄春江
NULL,93,909,100,bodytext,,,庄春江
NULL,93,910,100,bodytext,,,庄春江
NULL,93,911,100,bodytext,,,庄春江
NULL,93,912,100,bodytext,,,庄春江
NULL,93,913,100,bodytext,,,庄春江
NULL,93,914,100,centered,,,庄春江
NULL,93,915,2,chapter,11. Kevaṭṭasuttaṃ,11、给哇得经,庄春江
NULL,93,916,4,subhead,Kevaṭṭagahapatiputtavatthu,屋主之子给哇得的事,庄春江
NULL,93,917,100,bodytext,,,庄春江
NULL,93,918,100,bodytext,,,庄春江
NULL,93,919,100,bodytext,,,庄春江
NULL,93,920,4,subhead,Iddhipāṭihāriyaṃ,神通神变,庄春江
NULL,93,921,100,bodytext,,,庄春江
NULL,93,922,100,bodytext,,,庄春江
NULL,93,923,100,bodytext,,,庄春江
NULL,93,924,100,bodytext,,,庄春江
NULL,93,925,100,bodytext,,,庄春江
NULL,93,926,100,bodytext,,,庄春江
NULL,93,927,4,subhead,Ādesanāpāṭihāriyaṃ,记心神变,庄春江
NULL,93,928,100,bodytext,,,庄春江
NULL,93,929,100,bodytext,,,庄春江
NULL,93,930,100,bodytext,,,庄春江
NULL,93,931,100,bodytext,,,庄春江
NULL,93,932,4,subhead,Anusāsanīpāṭihāriyaṃ,教诫神变,庄春江
NULL,93,933,100,bodytext,,,庄春江
NULL,93,934,100,bodytext,,,庄春江
NULL,93,935,100,bodytext,,,庄春江
NULL,93,936,4,subhead,Bhūtanirodhesakabhikkhuvatthu,比丘寻求存在的灭的事,庄春江
NULL,93,937,100,bodytext,,,庄春江
NULL,93,938,100,bodytext,,,庄春江
NULL,93,939,100,bodytext,,,庄春江
NULL,93,940,100,bodytext,,,庄春江
NULL,93,941,100,bodytext,,,庄春江
NULL,93,942,100,bodytext,,,庄春江
NULL,93,943,100,bodytext,,,庄春江
NULL,93,944,100,bodytext,,,庄春江
NULL,93,945,100,bodytext,,,庄春江
NULL,93,946,100,bodytext,,,庄春江
NULL,93,947,100,bodytext,,,庄春江
NULL,93,948,100,bodytext,,,庄春江
NULL,93,949,100,bodytext,,,庄春江
NULL,93,950,100,bodytext,,,庄春江
NULL,93,951,4,subhead,Tīradassisakuṇupamā,寻岸鸟的譬喻,庄春江
NULL,93,952,100,bodytext,,,庄春江
NULL,93,953,100,bodytext,,,庄春江
NULL,93,954,100,gatha1,,,庄春江
NULL,93,955,100,gatha2,,,庄春江
NULL,93,956,100,gathalast,,,庄春江
NULL,93,957,100,bodytext,,,庄春江
NULL,93,958,100,gatha1,,,庄春江
NULL,93,959,100,gathalast,,,庄春江
NULL,93,960,100,gatha1,,,庄春江
NULL,93,961,100,gatha2,,,庄春江
NULL,93,962,100,gathalast,,,庄春江
NULL,93,963,100,bodytext,,,庄春江
NULL,93,964,100,centered,,,庄春江
NULL,93,965,2,chapter,12. Lohiccasuttaṃ,12、罗希者经,庄春江
NULL,93,966,4,subhead,Lohiccabrāhmaṇavatthu,罗希者婆罗门的事,庄春江
NULL,93,967,100,bodytext,,,庄春江
NULL,93,968,100,bodytext,,,庄春江
NULL,93,969,100,bodytext,,,庄春江
NULL,93,970,100,bodytext,,,庄春江
NULL,93,971,100,bodytext,,,庄春江
NULL,93,972,100,bodytext,,,庄春江
NULL,93,973,100,bodytext,,,庄春江
NULL,93,974,100,bodytext,,,庄春江
NULL,93,975,100,bodytext,,,庄春江
NULL,93,976,4,subhead,Lohiccabrāhmaṇānuyogo,罗希者婆罗门的实行,庄春江
NULL,93,977,100,bodytext,,,庄春江
NULL,93,978,100,bodytext,,,庄春江
NULL,93,979,100,bodytext,,,庄春江
NULL,93,980,100,bodytext,,,庄春江
NULL,93,981,100,bodytext,,,庄春江
NULL,93,982,100,bodytext,,,庄春江
NULL,93,983,4,subhead,Tayo codanārahā,三种适合呵责者,庄春江
NULL,93,984,100,bodytext,,,庄春江
NULL,93,985,100,bodytext,,,庄春江
NULL,93,986,100,bodytext,,,庄春江
NULL,93,987,4,subhead,Nacodanārahasatthu,不适合呵责的大师,庄春江
NULL,93,988,100,bodytext,,,庄春江
NULL,93,989,100,bodytext,,,庄春江
NULL,93,990,100,bodytext,,,庄春江
NULL,93,991,100,centered,,,庄春江
NULL,93,992,2,chapter,13. Tevijjasuttaṃ,13、三明经,庄春江
NULL,93,993,100,bodytext,,,庄春江
NULL,93,994,100,bodytext,,,庄春江
NULL,93,995,100,bodytext,,,庄春江
NULL,93,996,100,bodytext,,,庄春江
NULL,93,997,4,subhead,Maggāmaggakathā,道、非道的谈说,庄春江
NULL,93,998,100,bodytext,,,庄春江
NULL,93,999,100,bodytext,,,庄春江
NULL,93,1000,100,bodytext,,,庄春江
NULL,93,1001,100,bodytext,,,庄春江
NULL,93,1002,4,subhead,Vāseṭṭhamāṇavānuyogo,学生婆罗门袜谢德的实行,庄春江
NULL,93,1003,100,bodytext,,,庄春江
NULL,93,1004,100,bodytext,,,庄春江
NULL,93,1005,100,bodytext,,,庄春江
NULL,93,1006,100,bodytext,,,庄春江
NULL,93,1007,100,bodytext,,,庄春江
NULL,93,1008,100,bodytext,,,庄春江
NULL,93,1009,100,bodytext,,,庄春江
NULL,93,1010,100,bodytext,,,庄春江
NULL,93,1011,100,bodytext,,,庄春江
NULL,93,1012,100,bodytext,,,庄春江
NULL,93,1013,100,bodytext,,,庄春江
NULL,93,1014,100,bodytext,,,庄春江
NULL,93,1015,100,bodytext,,,庄春江
NULL,93,1016,100,bodytext,,,庄春江
NULL,93,1017,100,bodytext,,,庄春江
NULL,93,1018,100,bodytext,,,庄春江
NULL,93,1019,100,bodytext,,,庄春江
NULL,93,1020,4,subhead,Janapadakalyāṇīupamā,地方上美女的譬喻,庄春江
NULL,93,1021,100,bodytext,,,庄春江
NULL,93,1022,100,bodytext,,,庄春江
NULL,93,1023,100,bodytext,,,庄春江
NULL,93,1024,100,bodytext,,,庄春江
NULL,93,1025,100,bodytext,,,庄春江
NULL,93,1026,100,bodytext,,,庄春江
NULL,93,1027,4,subhead,Nisseṇīupamā,阶梯的譬喻,庄春江
NULL,93,1028,100,bodytext,,,庄春江
NULL,93,1029,100,bodytext,,,庄春江
NULL,93,1030,100,bodytext,,,庄春江
NULL,93,1031,100,bodytext,,,庄春江
NULL,93,1032,100,bodytext,,,庄春江
NULL,93,1033,100,bodytext,,,庄春江
NULL,93,1034,4,subhead,Aciravatīnadīupamā,阿致罗筏底河的譬喻,庄春江
NULL,93,1035,100,bodytext,,,庄春江
NULL,93,1036,100,bodytext,,,庄春江
NULL,93,1037,100,bodytext,,,庄春江
NULL,93,1038,100,bodytext,,,庄春江
NULL,93,1039,100,bodytext,,,庄春江
NULL,93,1040,100,bodytext,,,庄春江
NULL,93,1041,100,bodytext,,,庄春江
NULL,93,1042,100,bodytext,,,庄春江
NULL,93,1043,100,bodytext,,,庄春江
NULL,93,1044,100,bodytext,,,庄春江
NULL,93,1045,100,bodytext,,,庄春江
NULL,93,1046,100,bodytext,,,庄春江
NULL,93,1047,4,subhead,Saṃsandanakathā,合流的谈说,庄春江
NULL,93,1048,100,bodytext,,,庄春江
NULL,93,1049,100,bodytext,,,庄春江
NULL,93,1050,100,bodytext,,,庄春江
NULL,93,1051,100,bodytext,,,庄春江
NULL,93,1052,100,bodytext,,,庄春江
NULL,93,1053,100,bodytext,,,庄春江
NULL,93,1054,100,bodytext,,,庄春江
NULL,93,1055,100,bodytext,,,庄春江
NULL,93,1056,100,bodytext,,,庄春江
NULL,93,1057,4,subhead,Brahmalokamaggadesanā,梵天世界之道的教导,庄春江
NULL,93,1058,100,bodytext,,,庄春江
NULL,93,1059,100,bodytext,,,庄春江
NULL,93,1060,100,bodytext,,,庄春江
NULL,93,1061,100,bodytext,,,庄春江
NULL,93,1062,100,bodytext,,,庄春江
NULL,93,1063,100,bodytext,,,庄春江
NULL,93,1064,100,bodytext,,,庄春江
NULL,93,1065,100,bodytext,,,庄春江
NULL,93,1066,100,bodytext,,,庄春江
NULL,93,1067,100,centered,,,庄春江
NULL,93,1068,100,centered,,,庄春江
NULL,93,1069,100,bodytext,,,庄春江
NULL,93,1070,100,gatha1,,,庄春江
NULL,93,1071,100,gatha2,,,庄春江
NULL,93,1072,100,gatha3,,,庄春江
NULL,93,1073,100,gathalast,,,庄春江
NULL,93,1074,100,centered,,,庄春江
