id,book,par_num,100,class,title,text
NULL,p93,667,100,bodytext,,
NULL,p93,668,100,bodytext,,
NULL,p93,669,100,bodytext,,
NULL,p93,670,100,bodytext,,
NULL,p93,671,4,subhead,Ekaṃsabhāvitasamādhi,修习一边之定
NULL,p93,672,100,bodytext,,
NULL,p93,673,100,bodytext,,
NULL,p93,674,100,bodytext,,
NULL,p93,675,100,bodytext,,
NULL,p93,676,100,bodytext,,
NULL,p93,677,100,bodytext,,
NULL,p93,678,100,bodytext,,
NULL,p93,679,100,bodytext,,
NULL,p93,680,4,subhead,Catuariyaphalaṃ,四种圣者之果
NULL,p93,681,100,bodytext,,
NULL,p93,682,100,bodytext,,
NULL,p93,683,100,bodytext,,
NULL,p93,684,100,bodytext,,
NULL,p93,685,4,subhead,Ariyaaṭṭhaṅgikamaggo,八支圣道
NULL,p93,686,100,bodytext,,
NULL,p93,687,100,bodytext,,
NULL,p93,688,4,subhead,Dvepabbajitavatthu,二位出家者的事
NULL,p93,689,100,bodytext,,
NULL,p93,690,100,bodytext,,
NULL,p93,691,100,centered,,
NULL,p93,692,2,chapter,7. Jāliyasuttaṃ,7、若里亚经
NULL,p93,693,4,subhead,Dvepabbajitavatthu,二位出家者的事
NULL,p93,694,100,bodytext,,
NULL,p93,695,100,bodytext,,
NULL,p93,696,100,bodytext,,
NULL,p93,697,100,centered,,
NULL,p93,698,2,chapter,8. Mahāsīhanādasuttaṃ,8、狮子吼大经
NULL,p93,699,4,subhead,Acelakassapavatthu,裸体迦叶的事
NULL,p93,700,100,bodytext,,
NULL,p93,701,100,bodytext,,
NULL,p93,702,100,bodytext,,
NULL,p93,703,100,bodytext,,
NULL,p93,704,100,bodytext,,
NULL,p93,705,4,subhead,Samanuyuñjāpanakathā,审问的谈说
NULL,p93,706,100,bodytext,,
NULL,p93,707,100,bodytext,,
NULL,p93,708,100,bodytext,,
NULL,p93,709,100,bodytext,,
NULL,p93,710,100,bodytext,,
NULL,p93,711,100,bodytext,,
NULL,p93,712,100,bodytext,,
NULL,p93,713,100,bodytext,,
NULL,p93,714,4,subhead,Ariyo aṭṭhaṅgiko maggo,八支圣道
NULL,p93,715,100,bodytext,,
NULL,p93,716,4,subhead,Tapopakkamakathā,苦行着手者的谈说
NULL,p93,717,100,bodytext,,
NULL,p93,718,100,bodytext,,
NULL,p93,719,100,bodytext,,
NULL,p93,720,4,subhead,Tapopakkamaniratthakathā,无利益的苦行着手者的谈说
NULL,p93,721,100,bodytext,,
NULL,p93,722,100,bodytext,,
NULL,p93,723,100,bodytext,,
NULL,p93,724,100,bodytext,,
NULL,p93,725,100,bodytext,,
NULL,p93,726,100,bodytext,,
NULL,p93,727,100,bodytext,,
NULL,p93,728,100,bodytext,,
NULL,p93,729,100,bodytext,,
NULL,p93,730,100,bodytext,,
NULL,p93,731,100,bodytext,,
NULL,p93,732,100,bodytext,,
NULL,p93,733,100,bodytext,,
NULL,p93,734,100,bodytext,,
NULL,p93,735,100,bodytext,,
NULL,p93,736,100,bodytext,,
NULL,p93,737,100,bodytext,,
NULL,p93,738,100,bodytext,,
NULL,p93,739,100,bodytext,,
NULL,p93,740,100,bodytext,,
NULL,p93,741,100,bodytext,,
NULL,p93,742,4,subhead,Sīlasamādhipaññāsampadā,戒定慧具足
NULL,p93,743,100,bodytext,,
NULL,p93,744,100,bodytext,,
NULL,p93,745,100,bodytext,,
NULL,p93,746,100,bodytext,,
NULL,p93,747,100,bodytext,,
NULL,p93,748,100,bodytext,,
NULL,p93,749,4,subhead,Sīhanādakathā,狮子吼的谈说
NULL,p93,750,100,bodytext,,
NULL,p93,751,100,bodytext,,
NULL,p93,752,100,bodytext,,
NULL,p93,753,100,bodytext,,
NULL,p93,754,100,bodytext,,
NULL,p93,755,100,bodytext,,
NULL,p93,756,100,bodytext,,
NULL,p93,757,4,subhead,Titthiyaparivāsakathā,外道别住的谈说
NULL,p93,758,100,bodytext,,
NULL,p93,759,100,bodytext,,
NULL,p93,760,100,bodytext,,
NULL,p93,761,100,centered,,
NULL,p93,762,2,chapter,9. Poṭṭhapādasuttaṃ,9、玻得播达经
NULL,p93,763,4,subhead,Poṭṭhapādaparibbājakavatthu,游行者玻得播达的事
NULL,p93,764,100,bodytext,,
NULL,p93,765,100,bodytext,,
NULL,p93,766,100,bodytext,,
NULL,p93,767,100,bodytext,,
NULL,p93,768,100,bodytext,,
NULL,p93,769,100,bodytext,,
NULL,p93,770,4,subhead,Abhisaññānirodhakathā,增上想灭的谈说
NULL,p93,771,100,bodytext,,
NULL,p93,772,100,bodytext,,
NULL,p93,773,100,bodytext,,
NULL,p93,774,100,bodytext,,
NULL,p93,775,100,bodytext,,
NULL,p93,776,4,subhead,Sahetukasaññuppādanirodhakathā,想生灭有因的谈说
NULL,p93,777,100,bodytext,,
NULL,p93,778,100,bodytext,,
NULL,p93,779,100,bodytext,,
NULL,p93,780,100,bodytext,,
NULL,p93,781,100,bodytext,,
NULL,p93,782,100,bodytext,,
NULL,p93,783,100,bodytext,,
NULL,p93,784,100,bodytext,,
NULL,p93,785,100,bodytext,,
NULL,p93,786,100,bodytext,,
NULL,p93,787,100,bodytext,,
NULL,p93,788,100,bodytext,,
NULL,p93,789,4,subhead,Saññāattakathā,想-真我的谈说
NULL,p93,790,100,bodytext,,
NULL,p93,791,100,bodytext,,
NULL,p93,792,100,bodytext,,
NULL,p93,793,100,bodytext,,
NULL,p93,794,100,bodytext,,
NULL,p93,795,100,bodytext,,
NULL,p93,796,100,bodytext,,
NULL,p93,797,100,bodytext,,
NULL,p93,798,100,bodytext,,
NULL,p93,799,100,bodytext,,
NULL,p93,800,100,bodytext,,
NULL,p93,801,100,bodytext,,
NULL,p93,802,4,subhead,Cittahatthisāriputtapoṭṭhapādavatthu,质多象舍利弗与玻得播达的事
NULL,p93,803,100,bodytext,,
NULL,p93,804,100,bodytext,,
NULL,p93,805,100,bodytext,,
NULL,p93,806,100,bodytext,,
NULL,p93,807,4,subhead,Ekaṃsikadhammo,明确法
NULL,p93,808,100,bodytext,,
NULL,p93,809,100,bodytext,,
NULL,p93,810,100,bodytext,,
NULL,p93,811,100,bodytext,,
NULL,p93,812,100,bodytext,,
NULL,p93,813,100,bodytext,,
NULL,p93,814,100,bodytext,,
NULL,p93,815,100,bodytext,,
NULL,p93,816,100,bodytext,,
NULL,p93,817,100,bodytext,,
NULL,p93,818,100,bodytext,,
NULL,p93,819,100,bodytext,,
NULL,p93,820,100,bodytext,,
NULL,p93,821,100,bodytext,,
NULL,p93,822,100,bodytext,,
NULL,p93,823,100,bodytext,,
NULL,p93,824,100,bodytext,,
NULL,p93,825,100,bodytext,,
NULL,p93,826,4,subhead,Tayo attapaṭilābhā,三种真我取得
NULL,p93,827,100,bodytext,,
NULL,p93,828,100,bodytext,,
NULL,p93,829,100,bodytext,,
NULL,p93,830,100,bodytext,,
NULL,p93,831,100,bodytext,,
NULL,p93,832,100,bodytext,,
NULL,p93,833,100,bodytext,,
NULL,p93,834,100,bodytext,,
NULL,p93,835,100,bodytext,,
NULL,p93,836,100,bodytext,,
NULL,p93,837,100,bodytext,,
NULL,p93,838,100,bodytext,,
NULL,p93,839,100,bodytext,,
NULL,p93,840,100,bodytext,,
NULL,p93,841,100,bodytext,,
NULL,p93,842,100,bodytext,,
NULL,p93,843,100,bodytext,,
NULL,p93,844,100,bodytext,,
NULL,p93,845,100,bodytext,,
NULL,p93,846,100,bodytext,,
NULL,p93,847,100,bodytext,,
NULL,p93,848,4,subhead,Cittahatthisāriputtaupasampadā,质多象舍利弗受具足戒
NULL,p93,849,100,bodytext,,
NULL,p93,850,100,bodytext,,
NULL,p93,851,100,centered,,
NULL,p93,852,2,chapter,10. Subhasuttaṃ,10、苏玻经
NULL,p93,853,4,subhead,Subhamāṇavavatthu,学生婆罗门苏玻的事
NULL,p93,854,100,bodytext,,
NULL,p93,855,100,bodytext,,
NULL,p93,856,100,bodytext,,
NULL,p93,857,100,bodytext,,
NULL,p93,858,100,bodytext,,
NULL,p93,859,100,bodytext,,
NULL,p93,860,100,bodytext,,
NULL,p93,861,100,bodytext,,
NULL,p93,862,4,subhead,Sīlakkhandho,戒蕴
NULL,p93,863,100,bodytext,,
NULL,p93,864,100,bodytext,,
NULL,p93,865,100,bodytext,,
NULL,p93,866,100,bodytext,,
NULL,p93,867,100,bodytext,,
NULL,p93,868,100,bodytext,,
NULL,p93,869,100,bodytext,,
NULL,p93,870,4,subhead,Samādhikkhandho,定蕴
NULL,p93,871,100,bodytext,,
NULL,p93,872,100,bodytext,,
NULL,p93,873,100,bodytext,,
NULL,p93,874,100,bodytext,,
NULL,p93,875,100,bodytext,,
NULL,p93,876,100,bodytext,,
NULL,p93,877,100,bodytext,,
NULL,p93,878,100,bodytext,,
NULL,p93,879,100,bodytext,,
NULL,p93,880,100,bodytext,,
NULL,p93,881,100,bodytext,,
NULL,p93,882,100,bodytext,,
NULL,p93,883,100,bodytext,,
NULL,p93,884,100,bodytext,,
NULL,p93,885,100,bodytext,,
NULL,p93,886,100,bodytext,,
NULL,p93,887,100,bodytext,,
NULL,p93,888,100,bodytext,,
NULL,p93,889,100,bodytext,,
NULL,p93,890,100,bodytext,,
NULL,p93,891,100,bodytext,,
NULL,p93,892,100,bodytext,,
NULL,p93,893,100,bodytext,,
NULL,p93,894,100,bodytext,,
NULL,p93,895,4,subhead,Paññākkhandho,慧蕴
NULL,p93,896,100,bodytext,,
NULL,p93,897,100,bodytext,,
NULL,p93,898,100,bodytext,,
NULL,p93,899,100,bodytext,,
NULL,p93,900,100,bodytext,,
NULL,p93,901,100,bodytext,,
NULL,p93,902,100,bodytext,,
NULL,p93,903,100,bodytext,,
NULL,p93,904,100,bodytext,,
NULL,p93,905,100,bodytext,,
NULL,p93,906,100,bodytext,,
NULL,p93,907,100,bodytext,,
NULL,p93,908,100,bodytext,,
NULL,p93,909,100,bodytext,,
NULL,p93,910,100,bodytext,,
NULL,p93,911,100,bodytext,,
NULL,p93,912,100,bodytext,,
NULL,p93,913,100,bodytext,,
NULL,p93,914,100,centered,,
NULL,p93,915,2,chapter,11. Kevaṭṭasuttaṃ,11、给哇得经
NULL,p93,916,4,subhead,Kevaṭṭagahapatiputtavatthu,屋主之子给哇得的事
NULL,p93,917,100,bodytext,,
NULL,p93,918,100,bodytext,,
NULL,p93,919,100,bodytext,,
NULL,p93,920,4,subhead,Iddhipāṭihāriyaṃ,神通神变
NULL,p93,921,100,bodytext,,
NULL,p93,922,100,bodytext,,
NULL,p93,923,100,bodytext,,
NULL,p93,924,100,bodytext,,
NULL,p93,925,100,bodytext,,
NULL,p93,926,100,bodytext,,
NULL,p93,927,4,subhead,Ādesanāpāṭihāriyaṃ,记心神变
NULL,p93,928,100,bodytext,,
NULL,p93,929,100,bodytext,,
NULL,p93,930,100,bodytext,,
NULL,p93,931,100,bodytext,,
NULL,p93,932,4,subhead,Anusāsanīpāṭihāriyaṃ,教诫神变
NULL,p93,933,100,bodytext,,
NULL,p93,934,100,bodytext,,
NULL,p93,935,100,bodytext,,
NULL,p93,936,4,subhead,Bhūtanirodhesakabhikkhuvatthu,比丘寻求存在的灭的事
NULL,p93,937,100,bodytext,,
NULL,p93,938,100,bodytext,,
NULL,p93,939,100,bodytext,,
NULL,p93,940,100,bodytext,,
NULL,p93,941,100,bodytext,,
NULL,p93,942,100,bodytext,,
NULL,p93,943,100,bodytext,,
NULL,p93,944,100,bodytext,,
NULL,p93,945,100,bodytext,,
NULL,p93,946,100,bodytext,,
NULL,p93,947,100,bodytext,,
NULL,p93,948,100,bodytext,,
NULL,p93,949,100,bodytext,,
NULL,p93,950,100,bodytext,,
NULL,p93,951,4,subhead,Tīradassisakuṇupamā,寻岸鸟的譬喻
NULL,p93,952,100,bodytext,,
NULL,p93,953,100,bodytext,,
NULL,p93,954,100,gatha1,,
NULL,p93,955,100,gatha2,,
NULL,p93,956,100,gathalast,,
NULL,p93,957,100,bodytext,,
NULL,p93,958,100,gatha1,,
NULL,p93,959,100,gathalast,,
NULL,p93,960,100,gatha1,,
NULL,p93,961,100,gatha2,,
NULL,p93,962,100,gathalast,,
NULL,p93,963,100,bodytext,,
NULL,p93,964,100,centered,,
NULL,p93,965,2,chapter,12. Lohiccasuttaṃ,12、罗希者经
NULL,p93,966,4,subhead,Lohiccabrāhmaṇavatthu,罗希者婆罗门的事
NULL,p93,967,100,bodytext,,
NULL,p93,968,100,bodytext,,
NULL,p93,969,100,bodytext,,
NULL,p93,970,100,bodytext,,
NULL,p93,971,100,bodytext,,
NULL,p93,972,100,bodytext,,
NULL,p93,973,100,bodytext,,
NULL,p93,974,100,bodytext,,
NULL,p93,975,100,bodytext,,
NULL,p93,976,4,subhead,Lohiccabrāhmaṇānuyogo,罗希者婆罗门的实行
NULL,p93,977,100,bodytext,,
NULL,p93,978,100,bodytext,,
NULL,p93,979,100,bodytext,,
NULL,p93,980,100,bodytext,,
NULL,p93,981,100,bodytext,,
NULL,p93,982,100,bodytext,,
NULL,p93,983,4,subhead,Tayo codanārahā,三种适合呵责者
NULL,p93,984,100,bodytext,,
NULL,p93,985,100,bodytext,,
NULL,p93,986,100,bodytext,,
NULL,p93,987,4,subhead,Nacodanārahasatthu,不适合呵责的大师
NULL,p93,988,100,bodytext,,
NULL,p93,989,100,bodytext,,
NULL,p93,990,100,bodytext,,
NULL,p93,991,100,centered,,
NULL,p93,992,2,chapter,13. Tevijjasuttaṃ,13、三明经
NULL,p93,993,100,bodytext,,
NULL,p93,994,100,bodytext,,
NULL,p93,995,100,bodytext,,
NULL,p93,996,100,bodytext,,
NULL,p93,997,4,subhead,Maggāmaggakathā,道、非道的谈说
NULL,p93,998,100,bodytext,,
NULL,p93,999,100,bodytext,,
NULL,p93,1000,100,bodytext,,
NULL,p93,1001,100,bodytext,,
NULL,p93,1002,4,subhead,Vāseṭṭhamāṇavānuyogo,学生婆罗门袜谢德的实行
NULL,p93,1003,100,bodytext,,
NULL,p93,1004,100,bodytext,,
NULL,p93,1005,100,bodytext,,
NULL,p93,1006,100,bodytext,,
NULL,p93,1007,100,bodytext,,
NULL,p93,1008,100,bodytext,,
NULL,p93,1009,100,bodytext,,
NULL,p93,1010,100,bodytext,,
NULL,p93,1011,100,bodytext,,
NULL,p93,1012,100,bodytext,,
NULL,p93,1013,100,bodytext,,
NULL,p93,1014,100,bodytext,,
NULL,p93,1015,100,bodytext,,
NULL,p93,1016,100,bodytext,,
NULL,p93,1017,100,bodytext,,
NULL,p93,1018,100,bodytext,,
NULL,p93,1019,100,bodytext,,
NULL,p93,1020,4,subhead,Janapadakalyāṇīupamā,地方上美女的譬喻
NULL,p93,1021,100,bodytext,,
NULL,p93,1022,100,bodytext,,
NULL,p93,1023,100,bodytext,,
NULL,p93,1024,100,bodytext,,
NULL,p93,1025,100,bodytext,,
NULL,p93,1026,100,bodytext,,
NULL,p93,1027,4,subhead,Nisseṇīupamā,阶梯的譬喻
NULL,p93,1028,100,bodytext,,
NULL,p93,1029,100,bodytext,,
NULL,p93,1030,100,bodytext,,
NULL,p93,1031,100,bodytext,,
NULL,p93,1032,100,bodytext,,
NULL,p93,1033,100,bodytext,,
NULL,p93,1034,4,subhead,Aciravatīnadīupamā,阿致罗筏底河的譬喻
NULL,p93,1035,100,bodytext,,
NULL,p93,1036,100,bodytext,,
NULL,p93,1037,100,bodytext,,
NULL,p93,1038,100,bodytext,,
NULL,p93,1039,100,bodytext,,
NULL,p93,1040,100,bodytext,,
NULL,p93,1041,100,bodytext,,
NULL,p93,1042,100,bodytext,,
NULL,p93,1043,100,bodytext,,
NULL,p93,1044,100,bodytext,,
NULL,p93,1045,100,bodytext,,
NULL,p93,1046,100,bodytext,,
NULL,p93,1047,4,subhead,Saṃsandanakathā,合流的谈说
NULL,p93,1048,100,bodytext,,
NULL,p93,1049,100,bodytext,,
NULL,p93,1050,100,bodytext,,
NULL,p93,1051,100,bodytext,,
NULL,p93,1052,100,bodytext,,
NULL,p93,1053,100,bodytext,,
NULL,p93,1054,100,bodytext,,
NULL,p93,1055,100,bodytext,,
NULL,p93,1056,100,bodytext,,
NULL,p93,1057,4,subhead,Brahmalokamaggadesanā,梵天世界之道的教导
NULL,p93,1058,100,bodytext,,
NULL,p93,1059,100,bodytext,,
NULL,p93,1060,100,bodytext,,
NULL,p93,1061,100,bodytext,,
NULL,p93,1062,100,bodytext,,
NULL,p93,1063,100,bodytext,,
NULL,p93,1064,100,bodytext,,
NULL,p93,1065,100,bodytext,,
NULL,p93,1066,100,bodytext,,
NULL,p93,1067,100,centered,,
NULL,p93,1068,100,centered,,
NULL,p93,1069,100,bodytext,,
NULL,p93,1070,100,gatha1,,
NULL,p93,1071,100,gatha2,,
NULL,p93,1072,100,gatha3,,
NULL,p93,1073,100,gathalast,,
NULL,p93,1074,100,centered,,
"","","","","","",""
