id,book,par_num,100,class,title,text
NULL,p94,694,100,bodytext,,
NULL,p94,695,100,bodytext,,
NULL,p94,696,100,bodytext,,
NULL,p94,697,100,bodytext,,
NULL,p94,698,100,bodytext,,
NULL,p94,699,100,bodytext,,
NULL,p94,700,100,bodytext,,
NULL,p94,701,100,bodytext,,
NULL,p94,702,100,bodytext,,
NULL,p94,703,100,bodytext,,
NULL,p94,704,100,bodytext,,
NULL,p94,705,100,bodytext,,
NULL,p94,706,100,bodytext,,
NULL,p94,707,100,bodytext,,
NULL,p94,708,100,bodytext,,
NULL,p94,709,100,bodytext,,
NULL,p94,710,100,bodytext,,
NULL,p94,711,100,centered,,
NULL,p94,712,4,subhead,Jhānasampatti,到达禅
NULL,p94,713,100,bodytext,,
NULL,p94,714,100,bodytext,,
NULL,p94,715,100,bodytext,,
NULL,p94,716,100,bodytext,,
NULL,p94,717,4,subhead,Caturāsīti nagarasahassādi,八万四千城市
NULL,p94,718,100,bodytext,,
NULL,p94,719,100,bodytext,,
NULL,p94,720,4,subhead,Subhaddādeviupasaṅkamanaṃ,善吉祥皇后到来
NULL,p94,721,100,bodytext,,
NULL,p94,722,100,bodytext,,
NULL,p94,723,100,bodytext,,
NULL,p94,724,100,bodytext,,
NULL,p94,725,100,bodytext,,
NULL,p94,726,100,bodytext,,
NULL,p94,727,100,bodytext,,
NULL,p94,728,4,subhead,Brahmalokūpagamaṃ,往梵天世界
NULL,p94,729,100,bodytext,,
NULL,p94,730,100,bodytext,,
NULL,p94,731,100,bodytext,,
NULL,p94,732,100,bodytext,,
NULL,p94,733,100,bodytext,,
NULL,p94,734,100,gatha1,,
NULL,p94,735,100,gathalast,,
NULL,p94,736,100,centered,,
NULL,p94,737,2,chapter,5. Janavasabhasuttaṃ,18、人牛王经
NULL,p94,738,4,subhead,Nātikiyādibyākaraṇaṃ,在那低葛的记说等等
NULL,p94,739,100,bodytext,,
NULL,p94,740,100,bodytext,,
NULL,p94,741,100,bodytext,,
NULL,p94,742,4,subhead,Ānandaparikathā,阿难的委婉谈说
NULL,p94,743,100,bodytext,,
NULL,p94,744,100,bodytext,,
NULL,p94,745,100,bodytext,,
NULL,p94,746,100,bodytext,,
NULL,p94,747,4,subhead,Janavasabhayakkho,人牛王夜叉
NULL,p94,748,100,bodytext,,
NULL,p94,749,100,bodytext,,
NULL,p94,750,100,gatha1,,
NULL,p94,751,100,gathalast,,
NULL,p94,752,100,bodytext,,
NULL,p94,753,4,subhead,Devasabhā,诸天会堂
NULL,p94,754,100,bodytext,,
NULL,p94,755,100,gatha1,,
NULL,p94,756,100,gathalast,,
NULL,p94,757,100,gatha1,,
NULL,p94,758,100,gathalast,,
NULL,p94,759,100,gatha1,,
NULL,p94,760,100,gathalast,,
NULL,p94,761,100,gatha1,,
NULL,p94,762,100,gathalast,,
NULL,p94,763,100,bodytext,,
NULL,p94,764,100,gatha1,,
NULL,p94,765,100,gathalast,,
NULL,p94,766,100,bodytext,,
NULL,p94,767,100,gatha1,,
NULL,p94,768,100,gathalast,,
NULL,p94,769,4,subhead,Sanaṅkumārakathā,常童子的谈说
NULL,p94,770,100,bodytext,,
NULL,p94,771,100,bodytext,,
NULL,p94,772,100,bodytext,,
NULL,p94,773,100,gatha1,,
NULL,p94,774,100,gathalast,,
NULL,p94,775,100,gatha1,,
NULL,p94,776,100,gathalast,,
NULL,p94,777,100,gatha1,,
NULL,p94,778,100,gathalast,,
NULL,p94,779,100,gatha1,,
NULL,p94,780,100,gathalast,,
NULL,p94,781,100,bodytext,,
NULL,p94,782,100,bodytext,,
NULL,p94,783,100,bodytext,,
NULL,p94,784,100,gatha1,,
NULL,p94,785,100,gathalast,,
NULL,p94,786,100,gatha1,,
NULL,p94,787,100,gathalast,,
NULL,p94,788,100,bodytext,,
NULL,p94,789,4,subhead,Bhāvitaiddhipādo,所修习的神足
NULL,p94,790,100,bodytext,,
NULL,p94,791,100,bodytext,,
NULL,p94,792,4,subhead,Tividho okāsādhigamo,三种到达的空间
NULL,p94,793,100,bodytext,,
NULL,p94,794,100,bodytext,,
NULL,p94,795,100,bodytext,,
NULL,p94,796,4,subhead,Catusatipaṭṭhānaṃ,四念住
NULL,p94,797,100,bodytext,,
NULL,p94,798,4,subhead,Satta samādhiparikkhārā,七个定的资助
NULL,p94,799,100,bodytext,,
NULL,p94,800,100,bodytext,,
NULL,p94,801,100,gatha1,,
NULL,p94,802,100,gathalast,,
NULL,p94,803,100,bodytext,,
NULL,p94,804,100,bodytext,,
NULL,p94,805,100,bodytext,,
NULL,p94,806,100,centered,,
NULL,p94,807,2,chapter,6. Mahāgovindasuttaṃ,19、大总管经
NULL,p94,808,100,bodytext,,
NULL,p94,809,4,subhead,Devasabhā,诸天会堂
NULL,p94,810,100,bodytext,,
NULL,p94,811,100,bodytext,,
NULL,p94,812,100,bodytext,,
NULL,p94,813,100,gatha1,,
NULL,p94,814,100,gathalast,,
NULL,p94,815,100,gatha1,,
NULL,p94,816,100,gathalast,,
NULL,p94,817,100,gatha1,,
NULL,p94,818,100,gathalast,,
NULL,p94,819,100,gatha1,,
NULL,p94,820,100,gathalast,,
NULL,p94,821,100,bodytext,,
NULL,p94,822,4,subhead,Aṭṭha yathābhuccavaṇṇā,八种如实称赞
NULL,p94,823,100,bodytext,,
NULL,p94,824,100,bodytext,,
NULL,p94,825,100,bodytext,,
NULL,p94,826,100,bodytext,,
NULL,p94,827,100,bodytext,,
NULL,p94,828,100,bodytext,,
NULL,p94,829,100,bodytext,,
NULL,p94,830,100,bodytext,,
NULL,p94,831,100,bodytext,,
NULL,p94,832,100,bodytext,,
NULL,p94,833,100,gatha1,,
NULL,p94,834,100,gathalast,,
NULL,p94,835,100,bodytext,,
NULL,p94,836,100,gatha1,,
NULL,p94,837,100,gathalast,,
NULL,p94,838,4,subhead,Sanaṅkumārakathā,常童子的谈说
NULL,p94,839,100,bodytext,,
NULL,p94,840,100,bodytext,,
NULL,p94,841,100,gatha1,,
NULL,p94,842,100,gathalast,,
NULL,p94,843,100,gatha1,,
NULL,p94,844,100,gathalast,,
NULL,p94,845,100,gatha1,,
NULL,p94,846,100,gathalast,,
NULL,p94,847,100,gatha1,,
NULL,p94,848,100,gathalast,,
NULL,p94,849,100,bodytext,,
NULL,p94,850,4,subhead,Aṭṭha yathābhuccavaṇṇā,八种如实称赞
NULL,p94,851,100,bodytext,,
NULL,p94,852,100,bodytext,,
NULL,p94,853,100,bodytext,,
NULL,p94,854,100,bodytext,,
NULL,p94,855,100,bodytext,,
NULL,p94,856,100,bodytext,,
NULL,p94,857,100,bodytext,,
NULL,p94,858,100,bodytext,,
NULL,p94,859,100,bodytext,,
NULL,p94,860,100,bodytext,,
NULL,p94,861,4,subhead,Govindabrāhmaṇavatthu,总管婆罗门的事
NULL,p94,862,100,bodytext,,
NULL,p94,863,4,subhead,Mahāgovindavatthu,大总管的事
NULL,p94,864,100,bodytext,,
NULL,p94,865,4,subhead,Rajjasaṃvibhajanaṃ,统治权的分享
NULL,p94,866,100,bodytext,,
NULL,p94,867,100,bodytext,,
NULL,p94,868,100,bodytext,,
NULL,p94,869,100,bodytext,,
NULL,p94,870,100,gathalast,,
NULL,p94,871,100,gatha1,,
NULL,p94,872,100,gathalast,,
NULL,p94,873,100,bodytext,,
NULL,p94,874,100,gatha1,,
NULL,p94,875,100,gathalast,,
NULL,p94,876,100,centered,,
NULL,p94,877,4,subhead,Kittisaddaabbhuggamanaṃ,（暂缺）
NULL,p94,878,100,bodytext,,
NULL,p94,879,100,bodytext,,
NULL,p94,880,100,bodytext,,
NULL,p94,881,100,bodytext,,
NULL,p94,882,100,bodytext,,
NULL,p94,883,100,bodytext,,
NULL,p94,884,100,bodytext,,
NULL,p94,885,4,subhead,Brahmunā sākacchā,梵天的交谈
NULL,p94,886,100,bodytext,,
NULL,p94,887,100,gatha1,,
NULL,p94,888,100,gathalast,,
NULL,p94,889,100,gatha1,,
NULL,p94,890,100,gathalast,,
NULL,p94,891,100,gatha1,,
NULL,p94,892,100,gathalast,,
NULL,p94,893,100,gatha1,,
NULL,p94,894,100,gatha2,,
NULL,p94,895,100,gathalast,,
NULL,p94,896,100,bodytext,,
NULL,p94,897,100,gatha1,,
NULL,p94,898,100,gatha2,,
NULL,p94,899,100,gatha3,,
NULL,p94,900,100,gathalast,,
NULL,p94,901,100,gatha1,,
NULL,p94,902,100,gatha2,,
NULL,p94,903,100,gatha3,,
NULL,p94,904,100,gatha2,,
NULL,p94,905,100,gathalast,,
NULL,p94,906,100,bodytext,,
NULL,p94,907,100,gatha1,,
NULL,p94,908,100,gatha2,,
NULL,p94,909,100,gatha3,,
NULL,p94,910,100,gathalast,,
NULL,p94,911,100,gatha1,,
NULL,p94,912,100,gatha2,,
NULL,p94,913,100,gatha3,,
NULL,p94,914,100,gatha2,,
NULL,p94,915,100,gatha3,,
NULL,p94,916,100,gathalast,,
NULL,p94,917,100,bodytext,,
NULL,p94,918,4,subhead,Reṇurājaāmantanā,雷奴国王的宣说
NULL,p94,919,100,bodytext,,
NULL,p94,920,100,gatha1,,
NULL,p94,921,100,gathalast,,
NULL,p94,922,100,gatha1,,
NULL,p94,923,100,gatha2,,
NULL,p94,924,100,gathalast,,
NULL,p94,925,100,gatha1,,
NULL,p94,926,100,gathalast,,
NULL,p94,927,100,gatha1,,
NULL,p94,928,100,gathalast,,
NULL,p94,929,100,gatha1,,
NULL,p94,930,100,gathalast,,
NULL,p94,931,100,gatha1,,
NULL,p94,932,100,gathalast,,
NULL,p94,933,100,gatha1,,
NULL,p94,934,100,gathalast,,
NULL,p94,935,100,gatha1,,
NULL,p94,936,100,gatha2,,
NULL,p94,937,100,gathalast,,
NULL,p94,938,100,bodytext,,
NULL,p94,939,4,subhead,Cha khattiyaāmantanā,六位刹帝利的宣说
NULL,p94,940,100,bodytext,,
NULL,p94,941,100,bodytext,,
NULL,p94,942,100,gatha1,,
NULL,p94,943,100,gathalast,,
NULL,p94,944,100,gatha1,,
NULL,p94,945,100,gathalast,,
NULL,p94,946,100,bodytext,,
NULL,p94,947,100,bodytext,,
NULL,p94,948,100,bodytext,,
NULL,p94,949,100,bodytext,,
NULL,p94,950,100,bodytext,,
NULL,p94,951,100,bodytext,,
NULL,p94,952,4,subhead,Brāhmaṇamahāsālādīnaṃ āmantanā,富有的婆罗门等的宣说
NULL,p94,953,100,bodytext,,
NULL,p94,954,4,subhead,Bhariyānaṃ āmantanā,妻子们的宣说
NULL,p94,955,100,bodytext,,
NULL,p94,956,4,subhead,Mahāgovindapabbajjā,大总管的出家
NULL,p94,957,100,bodytext,,
NULL,p94,958,100,bodytext,,
NULL,p94,959,100,bodytext,,
NULL,p94,960,100,bodytext,,
NULL,p94,961,100,bodytext,,
NULL,p94,962,100,bodytext,,
NULL,p94,963,100,bodytext,,
NULL,p94,964,100,centered,,
NULL,p94,965,2,chapter,7. Mahāsamayasuttaṃ,20、大集会经
NULL,p94,966,100,bodytext,,
NULL,p94,967,100,bodytext,,
NULL,p94,968,100,gatha1,,
NULL,p94,969,100,gathalast,,
NULL,p94,970,100,bodytext,,
NULL,p94,971,100,gatha1,,
NULL,p94,972,100,gathalast,,
NULL,p94,973,100,bodytext,,
NULL,p94,974,100,gatha1,,
NULL,p94,975,100,gathalast,,
NULL,p94,976,100,bodytext,,
NULL,p94,977,100,gatha1,,
NULL,p94,978,100,gathalast,,
NULL,p94,979,4,subhead,Devatāsannipātā,天神的集合
NULL,p94,980,100,bodytext,,
NULL,p94,981,100,bodytext,,
NULL,p94,982,100,gatha1,,
NULL,p94,983,100,gathalast,,
NULL,p94,984,100,gatha1,,
NULL,p94,985,100,gathalast,,
NULL,p94,986,100,gatha1,,
NULL,p94,987,100,gathalast,,
NULL,p94,988,100,gatha1,,
NULL,p94,989,100,gathalast,,
NULL,p94,990,100,gatha1,,
NULL,p94,991,100,gathalast,,
NULL,p94,992,100,gatha1,,
NULL,p94,993,100,gathalast,,
NULL,p94,994,100,gatha1,,
NULL,p94,995,100,gathalast,,
NULL,p94,996,100,gatha1,,
NULL,p94,997,100,gathalast,,
NULL,p94,998,100,bodytext,,
NULL,p94,999,100,gatha2,,
NULL,p94,1000,100,gathalast,,
NULL,p94,1001,100,gatha1,,
NULL,p94,1002,100,gatha2,,
NULL,p94,1003,100,gathalast,,
NULL,p94,1004,100,gatha1,,
NULL,p94,1005,100,gatha2,,
NULL,p94,1006,100,gathalast,,
NULL,p94,1007,100,gatha1,,
NULL,p94,1008,100,gatha2,,
NULL,p94,1009,100,gathalast,,
NULL,p94,1010,100,gatha1,,
NULL,p94,1011,100,gatha2,,
NULL,p94,1012,100,gathalast,,
NULL,p94,1013,100,gatha1,,
NULL,p94,1014,100,gatha2,,
NULL,p94,1015,100,gathalast,,
NULL,p94,1016,100,bodytext,,
NULL,p94,1017,100,gathalast,,
NULL,p94,1018,100,gatha1,,
NULL,p94,1019,100,gatha2,,
NULL,p94,1020,100,gathalast,,
NULL,p94,1021,100,gatha1,,
NULL,p94,1022,100,gathalast,,
NULL,p94,1023,100,gatha1,,
NULL,p94,1024,100,gatha2,,
NULL,p94,1025,100,gathalast,,
NULL,p94,1026,100,gatha1,,
NULL,p94,1027,100,gathalast,,
NULL,p94,1028,100,gatha1,,
NULL,p94,1029,100,gatha2,,
NULL,p94,1030,100,gathalast,,
NULL,p94,1031,100,gatha1,,
NULL,p94,1032,100,gathalast,,
NULL,p94,1033,100,gatha1,,
NULL,p94,1034,100,gatha2,,
NULL,p94,1035,100,gathalast,,
NULL,p94,1036,100,gatha1,,
NULL,p94,1037,100,gathalast,,
NULL,p94,1038,100,gatha1,,
NULL,p94,1039,100,gathalast,,
NULL,p94,1040,100,bodytext,,
NULL,p94,1041,100,gathalast,,
NULL,p94,1042,100,gatha1,,
NULL,p94,1043,100,gathalast,,
NULL,p94,1044,100,gatha1,,
NULL,p94,1045,100,gathalast,,
NULL,p94,1046,100,gatha1,,
NULL,p94,1047,100,gathalast,,
NULL,p94,1048,100,bodytext,,
NULL,p94,1049,100,gathalast,,
NULL,p94,1050,100,gatha1,,
NULL,p94,1051,100,gathalast,,
NULL,p94,1052,100,gatha1,,
NULL,p94,1053,100,gathalast,,
NULL,p94,1054,100,gatha1,,
NULL,p94,1055,100,gathalast,,
NULL,p94,1056,100,bodytext,,
NULL,p94,1057,100,gathalast,,
NULL,p94,1058,100,gatha1,,
NULL,p94,1059,100,gathalast,,
NULL,p94,1060,100,gatha1,,
NULL,p94,1061,100,gatha2,,
NULL,p94,1062,100,gathalast,,
NULL,p94,1063,100,bodytext,,
NULL,p94,1064,100,gathalast,,
NULL,p94,1065,100,gatha1,,
NULL,p94,1066,100,gathalast,,
NULL,p94,1067,100,gatha1,,
NULL,p94,1068,100,gathalast,,
NULL,p94,1069,100,gatha1,,
NULL,p94,1070,100,gathalast,,
NULL,p94,1071,100,gatha1,,
NULL,p94,1072,100,gathalast,,
NULL,p94,1073,100,gatha1,,
NULL,p94,1074,100,gathalast,,
NULL,p94,1075,100,gatha1,,
NULL,p94,1076,100,gathalast,,
NULL,p94,1077,100,gatha1,,
NULL,p94,1078,100,gathalast,,
NULL,p94,1079,100,gatha1,,
NULL,p94,1080,100,gatha2,,
NULL,p94,1081,100,gathalast,,
NULL,p94,1082,100,gatha1,,
NULL,p94,1083,100,gathalast,,
NULL,p94,1084,100,gatha1,,
NULL,p94,1085,100,gathalast,,
NULL,p94,1086,100,gatha1,,
NULL,p94,1087,100,gatha2,,
NULL,p94,1088,100,gathalast,,
NULL,p94,1089,100,gatha1,,
NULL,p94,1090,100,gathalast,,
NULL,p94,1091,100,gatha1,,
NULL,p94,1092,100,gathalast,,
NULL,p94,1093,100,gatha1,,
NULL,p94,1094,100,gathalast,,
NULL,p94,1095,100,gatha1,,
NULL,p94,1096,100,gatha2,,
NULL,p94,1097,100,gathalast,,
NULL,p94,1098,100,gatha1,,
NULL,p94,1099,100,gatha2,,
NULL,p94,1100,100,gathalast,,
NULL,p94,1101,100,gatha1,,
NULL,p94,1102,100,gatha2,,
NULL,p94,1103,100,gathalast,,
NULL,p94,1104,100,gatha1,,
NULL,p94,1105,100,gathalast,,
NULL,p94,1106,100,gatha1,,
NULL,p94,1107,100,gathalast,,
NULL,p94,1108,100,bodytext,,
NULL,p94,1109,100,gathalast,,
NULL,p94,1110,100,gatha1,,
NULL,p94,1111,100,gathalast,,
NULL,p94,1112,100,gatha1,,
NULL,p94,1113,100,gathalast,,
NULL,p94,1114,100,bodytext,,
NULL,p94,1115,100,gathalast,,
NULL,p94,1116,100,gatha1,,
NULL,p94,1117,100,gathalast,,
NULL,p94,1118,100,gatha1,,
NULL,p94,1119,100,gathalast,,
NULL,p94,1120,100,gatha1,,
NULL,p94,1121,100,gathalast,,
NULL,p94,1122,100,bodytext,,
NULL,p94,1123,100,gathalast,,
NULL,p94,1124,100,gatha1,,
NULL,p94,1125,100,gatha2,,
NULL,p94,1126,100,gathalast,,
NULL,p94,1127,100,gatha1,,
NULL,p94,1128,100,gathalast,,
NULL,p94,1129,100,centered,,
NULL,p94,1130,2,chapter,8. Sakkapañhasuttaṃ,21、帝释所问经
NULL,p94,1131,100,bodytext,,
NULL,p94,1132,100,bodytext,,
NULL,p94,1133,100,bodytext,,
NULL,p94,1134,100,bodytext,,
NULL,p94,1135,4,subhead,Pañcasikhagītagāthā,五髻的歌唱偈颂
NULL,p94,1136,100,bodytext,,
NULL,p94,1137,100,gatha1,,
NULL,p94,1138,100,gathalast,,
NULL,p94,1139,100,gatha1,,
NULL,p94,1140,100,gathalast,,
NULL,p94,1141,100,gatha1,,
NULL,p94,1142,100,gathalast,,
NULL,p94,1143,100,gatha1,,
NULL,p94,1144,100,gathalast,,
NULL,p94,1145,100,gatha1,,
NULL,p94,1146,100,gathalast,,
NULL,p94,1147,100,gatha1,,
NULL,p94,1148,100,gathalast,,
NULL,p94,1149,100,gatha1,,
NULL,p94,1150,100,gathalast,,
NULL,p94,1151,100,gatha1,,
NULL,p94,1152,100,gathalast,,
NULL,p94,1153,100,gatha1,,
NULL,p94,1154,100,gathalast,,
NULL,p94,1155,100,gatha1,,
NULL,p94,1156,100,gathalast,,
NULL,p94,1157,100,gatha1,,
NULL,p94,1158,100,gathalast,,
NULL,p94,1159,100,gatha1,,
NULL,p94,1160,100,gathalast,,
NULL,p94,1161,100,gatha1,,
NULL,p94,1162,100,gathalast,,
NULL,p94,1163,100,gatha1,,
NULL,p94,1164,100,gathalast,,
NULL,p94,1165,100,bodytext,,
NULL,p94,1166,100,gatha1,,
NULL,p94,1167,100,gathalast,,
NULL,p94,1168,100,gatha1,,
NULL,p94,1169,100,gathalast,,
NULL,p94,1170,100,bodytext,,
NULL,p94,1171,4,subhead,Sakkūpasaṅkama,帝释前往
NULL,p94,1172,100,bodytext,,
NULL,p94,1173,100,bodytext,,
NULL,p94,1174,100,bodytext,,
NULL,p94,1175,100,bodytext,,
NULL,p94,1176,4,subhead,Gopakavatthu,守护者之事
NULL,p94,1177,100,bodytext,,
NULL,p94,1178,100,bodytext,,
NULL,p94,1179,100,gatha2,,
NULL,p94,1180,100,gatha3,,
NULL,p94,1181,100,gathalast,,
NULL,p94,1182,100,gatha1,,
NULL,p94,1183,100,gatha2,,
NULL,p94,1184,100,gatha3,,
NULL,p94,1185,100,gathalast,,
NULL,p94,1186,100,gatha1,,
NULL,p94,1187,100,gatha2,,
NULL,p94,1188,100,gatha3,,
NULL,p94,1189,100,gathalast,,
NULL,p94,1190,100,gatha1,,
NULL,p94,1191,100,gatha2,,
NULL,p94,1192,100,gatha3,,
NULL,p94,1193,100,gathalast,,
NULL,p94,1194,100,gatha1,,
NULL,p94,1195,100,gatha2,,
NULL,p94,1196,100,gatha3,,
NULL,p94,1197,100,gathalast,,
NULL,p94,1198,100,gatha1,,
NULL,p94,1199,100,gatha2,,
NULL,p94,1200,100,gatha3,,
NULL,p94,1201,100,gathalast,,
NULL,p94,1202,100,gatha1,,
NULL,p94,1203,100,gatha2,,
NULL,p94,1204,100,gatha3,,
NULL,p94,1205,100,gathalast,,
NULL,p94,1206,100,gatha1,,
NULL,p94,1207,100,gatha2,,
NULL,p94,1208,100,gatha3,,
NULL,p94,1209,100,gathalast,,
NULL,p94,1210,100,gatha1,,
NULL,p94,1211,100,gatha2,,
NULL,p94,1212,100,gatha3,,
NULL,p94,1213,100,gathalast,,
NULL,p94,1214,100,gatha1,,
NULL,p94,1215,100,gatha2,,
NULL,p94,1216,100,gatha3,,
NULL,p94,1217,100,gathalast,,
NULL,p94,1218,100,gatha1,,
NULL,p94,1219,100,gatha2,,
NULL,p94,1220,100,gatha3,,
NULL,p94,1221,100,gathalast,,
NULL,p94,1222,100,gatha1,,
NULL,p94,1223,100,gatha2,,
NULL,p94,1224,100,gatha3,,
NULL,p94,1225,100,gathalast,,
NULL,p94,1226,100,gatha1,,
NULL,p94,1227,100,gatha2,,
NULL,p94,1228,100,gatha3,,
NULL,p94,1229,100,gathalast,,
NULL,p94,1230,100,gatha1,,
NULL,p94,1231,100,gatha2,,
NULL,p94,1232,100,gatha3,,
NULL,p94,1233,100,gathalast,,
NULL,p94,1234,100,gatha1,,
NULL,p94,1235,100,gatha2,,
NULL,p94,1236,100,gatha3,,
NULL,p94,1237,100,gathalast,,
NULL,p94,1238,100,gatha1,,
NULL,p94,1239,100,gatha2,,
NULL,p94,1240,100,gatha3,,
NULL,p94,1241,100,gathalast,,
NULL,p94,1242,100,gatha1,,
NULL,p94,1243,100,gatha2,,
NULL,p94,1244,100,gatha3,,
NULL,p94,1245,100,gathalast,,
NULL,p94,1246,100,gatha1,,
NULL,p94,1247,100,gatha2,,
NULL,p94,1248,100,gatha3,,
NULL,p94,1249,100,gathalast,,
NULL,p94,1250,100,gatha1,,
NULL,p94,1251,100,gatha2,,
NULL,p94,1252,100,gatha3,,
NULL,p94,1253,100,gathalast,,
NULL,p94,1254,100,bodytext,,
NULL,p94,1255,100,bodytext,,
NULL,p94,1256,100,gatha1,,
NULL,p94,1257,100,gathalast,,
NULL,p94,1258,100,centered,,
NULL,p94,1259,100,bodytext,,
NULL,p94,1260,100,bodytext,,
NULL,p94,1261,100,bodytext,,
NULL,p94,1262,100,bodytext,,
NULL,p94,1263,100,bodytext,,
NULL,p94,1264,100,bodytext,,
NULL,p94,1265,100,bodytext,,
NULL,p94,1266,100,bodytext,,
NULL,p94,1267,100,bodytext,,
NULL,p94,1268,4,subhead,Vedanākammaṭṭhānaṃ,受之业处
NULL,p94,1269,100,bodytext,,
NULL,p94,1270,100,bodytext,,
NULL,p94,1271,100,bodytext,,
NULL,p94,1272,100,bodytext,,
NULL,p94,1273,100,bodytext,,
NULL,p94,1274,4,subhead,Pātimokkhasaṃvaro,巴帝摩卡自制
NULL,p94,1275,100,bodytext,,
NULL,p94,1276,100,bodytext,,
NULL,p94,1277,100,bodytext,,
NULL,p94,1278,100,bodytext,,
NULL,p94,1279,100,bodytext,,
NULL,p94,1280,100,bodytext,,
NULL,p94,1281,4,subhead,Indriyasaṃvaro,根自制
NULL,p94,1282,100,bodytext,,
NULL,p94,1283,100,bodytext,,
NULL,p94,1284,100,bodytext,,
NULL,p94,1285,100,bodytext,,
NULL,p94,1286,100,bodytext,,
NULL,p94,1287,100,bodytext,,
NULL,p94,1288,100,bodytext,,
NULL,p94,1289,100,bodytext,,
NULL,p94,1290,100,bodytext,,
NULL,p94,1291,100,bodytext,,
NULL,p94,1292,100,bodytext,,
NULL,p94,1293,100,bodytext,,
NULL,p94,1294,100,bodytext,,
NULL,p94,1295,100,bodytext,,
NULL,p94,1296,4,subhead,Somanassapaṭilābhakathā,获得喜悦说
NULL,p94,1297,100,bodytext,,
NULL,p94,1298,100,bodytext,,
NULL,p94,1299,100,bodytext,,
NULL,p94,1300,100,gatha1,,
NULL,p94,1301,100,gathalast,,
NULL,p94,1302,100,bodytext,,
NULL,p94,1303,100,gatha1,,
NULL,p94,1304,100,gathalast,,
NULL,p94,1305,100,bodytext,,
NULL,p94,1306,100,gatha1,,
NULL,p94,1307,100,gathalast,,
NULL,p94,1308,100,bodytext,,
NULL,p94,1309,100,gatha1,,
NULL,p94,1310,100,gathalast,,
NULL,p94,1311,100,bodytext,,
NULL,p94,1312,100,gatha1,,
NULL,p94,1313,100,gathalast,,
NULL,p94,1314,100,bodytext,,
NULL,p94,1315,100,gatha1,,
NULL,p94,1316,100,gathalast,,
NULL,p94,1317,100,bodytext,,
NULL,p94,1318,100,bodytext,,
NULL,p94,1319,100,bodytext,,
NULL,p94,1320,100,gathalast,,
NULL,p94,1321,100,gatha1,,
NULL,p94,1322,100,gathalast,,
NULL,p94,1323,100,gatha1,,
NULL,p94,1324,100,gathalast,,
NULL,p94,1325,100,gatha1,,
NULL,p94,1326,100,gathalast,,
NULL,p94,1327,100,gatha1,,
NULL,p94,1328,100,gathalast,,
NULL,p94,1329,100,gatha1,,
NULL,p94,1330,100,gathalast,,
NULL,p94,1331,100,gatha1,,
NULL,p94,1332,100,gathalast,,
NULL,p94,1333,100,gatha1,,
NULL,p94,1334,100,gathalast,,
NULL,p94,1335,100,gatha1,,
NULL,p94,1336,100,gathalast,,
NULL,p94,1337,100,bodytext,,
NULL,p94,1338,100,bodytext,,
NULL,p94,1339,100,bodytext,,
NULL,p94,1340,100,centered,,
NULL,p94,1341,2,chapter,9. Mahāsatipaṭṭhānasuttaṃ,22、大念住经
NULL,p94,1342,100,bodytext,,
NULL,p94,1343,4,subhead,Uddeso,总说
NULL,p94,1344,100,bodytext,,
NULL,p94,1345,100,bodytext,,
NULL,p94,1346,100,centered,,
NULL,p94,1347,4,subhead,Kāyānupassanā ānāpānapabbaṃ,随观身‧入出息节
NULL,p94,1348,100,bodytext,,
NULL,p94,1349,100,bodytext,,
NULL,p94,1350,100,centered,,
NULL,p94,1351,4,subhead,Kāyānupassanā iriyāpathapabbaṃ,随观身‧威仪路径（方法）节
NULL,p94,1352,100,bodytext,,
NULL,p94,1353,100,centered,,
NULL,p94,1354,4,subhead,Kāyānupassanā sampajānapabbaṃ,随观身‧正知节
NULL,p94,1355,100,bodytext,,
NULL,p94,1356,100,centered,,
NULL,p94,1357,4,subhead,Kāyānupassanā paṭikūlamanasikārapabbaṃ,随观身‧厌拒作意节
NULL,p94,1358,100,bodytext,,
NULL,p94,1359,100,bodytext,,
NULL,p94,1360,100,bodytext,,
NULL,p94,1361,100,centered,,
NULL,p94,1362,4,subhead,Kāyānupassanā dhātumanasikārapabbaṃ,随观身‧四界作意节
NULL,p94,1363,100,bodytext,,
NULL,p94,1364,100,bodytext,,
NULL,p94,1365,100,bodytext,,
NULL,p94,1366,100,centered,,
NULL,p94,1367,4,subhead,Kāyānupassanā navasivathikapabbaṃ,随观身‧九墓地节
NULL,p94,1368,100,bodytext,,
NULL,p94,1369,100,bodytext,,
NULL,p94,1370,100,bodytext,,
NULL,p94,1371,100,bodytext,,
NULL,p94,1372,100,bodytext,,
NULL,p94,1373,100,bodytext,,
NULL,p94,1374,100,bodytext,,
NULL,p94,1375,100,centered,,
NULL,p94,1376,100,centered,,
NULL,p94,1377,4,subhead,Vedanānupassanā,随观受
NULL,p94,1378,100,bodytext,,
NULL,p94,1379,100,centered,,
NULL,p94,1380,4,subhead,Cittānupassanā,随观心
NULL,p94,1381,100,bodytext,,
NULL,p94,1382,100,centered,,
NULL,p94,1383,4,subhead,Dhammānupassanā nīvaraṇapabbaṃ,随观法‧盖节
NULL,p94,1384,100,bodytext,,
NULL,p94,1385,100,bodytext,,
NULL,p94,1386,100,bodytext,,
NULL,p94,1387,100,bodytext,,
NULL,p94,1388,100,bodytext,,
NULL,p94,1389,100,bodytext,,
NULL,p94,1390,100,bodytext,,
NULL,p94,1391,100,centered,,
