id,book,par_num,level,class,title,text,author
NULL,209,674,100,centered,,,""
NULL,209,675,4,subhead,5. Sañcarittasikkhāpadavaṇṇanā,,""
NULL,209,676,100,bodytext,,,""
NULL,209,677,100,bodytext,,,""
NULL,209,678,4,subhead,Padabhājanīyavaṇṇanā,,""
NULL,209,679,100,bodytext,,,""
NULL,209,680,100,bodytext,,,""
NULL,209,681,100,bodytext,,,""
NULL,209,682,100,bodytext,,,""
NULL,209,683,4,subhead,Vinītavatthuvaṇṇanā,,""
NULL,209,684,100,bodytext,,,""
NULL,209,685,100,centered,,,""
NULL,209,686,4,subhead,6. Kuṭikārasikkhāpadavaṇṇanā,,""
NULL,209,687,100,bodytext,,,""
NULL,209,688,100,bodytext,,,""
NULL,209,689,100,bodytext,,,""
NULL,209,690,100,bodytext,,,""
NULL,209,691,100,bodytext,,,""
NULL,209,692,100,bodytext,,,""
NULL,209,693,100,bodytext,,,""
NULL,209,694,100,bodytext,,,""
NULL,209,695,100,centered,,,""
NULL,209,696,4,subhead,7. Vihārakārasikkhāpadavaṇṇanā,,""
NULL,209,697,100,bodytext,,,""
NULL,209,698,100,centered,,,""
NULL,209,699,4,subhead,8. Paṭhamaduṭṭhadosasikkhāpadavaṇṇanā,,""
NULL,209,700,100,bodytext,,,""
NULL,209,701,100,bodytext,,,""
NULL,209,702,100,bodytext,,,""
NULL,209,703,100,bodytext,,,""
NULL,209,704,100,bodytext,,,""
NULL,209,705,100,bodytext,,,""
NULL,209,706,100,bodytext,,,""
NULL,209,707,100,bodytext,,,""
NULL,209,708,100,bodytext,,,""
NULL,209,709,100,gatha1,,,""
NULL,209,710,100,gatha2,,,""
NULL,209,711,100,gatha3,,,""
NULL,209,712,100,gathalast,,,""
NULL,209,713,100,gatha1,,,""
NULL,209,714,100,gatha2,,,""
NULL,209,715,100,gatha3,,,""
NULL,209,716,100,gathalast,,,""
NULL,209,717,100,bodytext,,,""
NULL,209,718,100,bodytext,,,""
NULL,209,719,100,bodytext,,,""
NULL,209,720,100,centered,,,""
NULL,209,721,4,subhead,9. Dutiyaduṭṭhadosasikkhāpadavaṇṇanā,,""
NULL,209,722,100,bodytext,,,""
NULL,209,723,100,bodytext,,,""
NULL,209,724,100,bodytext,,,""
NULL,209,725,100,bodytext,,,""
NULL,209,726,100,bodytext,,,""
NULL,209,727,100,bodytext,,,""
NULL,209,728,100,bodytext,,,""
NULL,209,729,100,bodytext,,,""
NULL,209,730,100,bodytext,,,""
NULL,209,731,100,bodytext,,,""
NULL,209,732,100,centered,,,""
NULL,209,733,100,bodytext,,,""
NULL,209,734,100,centered,,,""
NULL,209,735,4,subhead,10. Paṭhamasaṅghabhedasikkhāpadavaṇṇanā,,""
NULL,209,736,100,bodytext,,,""
NULL,209,737,100,bodytext,,,""
NULL,209,738,100,bodytext,,,""
NULL,209,739,100,bodytext,,,""
NULL,209,740,100,bodytext,,,""
NULL,209,741,100,bodytext,,,""
NULL,209,742,100,centered,,,""
NULL,209,743,4,subhead,11. Dutiyasaṅghabhedasikkhāpadavaṇṇanā,,""
NULL,209,744,100,bodytext,,,""
NULL,209,745,100,centered,,,""
NULL,209,746,4,subhead,12. Dubbacasikkhāpadavaṇṇanā,,""
NULL,209,747,100,bodytext,,,""
NULL,209,748,100,bodytext,,,""
NULL,209,749,100,centered,,,""
NULL,209,750,4,subhead,13. Kuladūsakasikkhāpadavaṇṇanā,,""
NULL,209,751,100,bodytext,,,""
NULL,209,752,100,bodytext,,,""
NULL,209,753,100,bodytext,,,""
NULL,209,754,100,bodytext,,,""
NULL,209,755,100,bodytext,,,""
NULL,209,756,100,bodytext,,,""
NULL,209,757,100,centered,,,""
NULL,209,758,100,centered,,,""
NULL,209,759,4,subhead,3. Aniyatakaṇḍo,,""
NULL,209,760,4,subhead,1. Paṭhamaaniyatasikkhāpadavaṇṇanā,,""
NULL,209,761,100,bodytext,,,""
NULL,209,762,100,bodytext,,,""
NULL,209,763,100,centered,,,""
NULL,209,764,4,subhead,2. Dutiyaaniyatasikkhāpadavaṇṇanā,,""
NULL,209,765,100,bodytext,,,""
NULL,209,766,100,bodytext,,,""
NULL,209,767,100,centered,,,""
NULL,209,768,4,subhead,Pakiṇṇakavaṇṇanā,,""
NULL,209,769,100,bodytext,,,""
NULL,209,770,100,centered,,,""
NULL,209,771,100,centered,,,""
NULL,209,772,4,subhead,4. Nissaggiyakaṇḍo,四、尼薩基亞章,visuddhinanda
NULL,209,773,3,title,1. Cīvaravaggo,衣節,visuddhinanda
NULL,209,774,4,subhead,1. Paṭhamakathinasikkhāpadavaṇṇanā,,""
NULL,209,775,100,bodytext,,,""
NULL,209,776,100,bodytext,,,""
NULL,209,777,100,bodytext,,,""
NULL,209,778,100,bodytext,,,""
NULL,209,779,100,bodytext,,,""
NULL,209,780,100,bodytext,,,""
NULL,209,781,100,bodytext,,,""
NULL,209,782,100,bodytext,,,""
NULL,209,783,100,bodytext,,,""
NULL,209,784,100,bodytext,,,""
NULL,209,785,100,bodytext,,,""
NULL,209,786,100,bodytext,,,""
NULL,209,787,100,bodytext,,,""
NULL,209,788,100,bodytext,,,""
NULL,209,789,100,bodytext,,,""
NULL,209,790,100,bodytext,,,""
NULL,209,791,100,bodytext,,,""
NULL,209,792,100,bodytext,,,""
NULL,209,793,100,bodytext,,,""
NULL,209,794,100,bodytext,,,""
NULL,209,795,100,bodytext,,,""
NULL,209,796,100,bodytext,,,""
NULL,209,797,100,bodytext,,,""
NULL,209,798,100,gatha1,,,""
NULL,209,799,100,gatha2,,,""
NULL,209,800,100,gatha3,,,""
NULL,209,801,100,gathalast,,,""
NULL,209,802,100,bodytext,,,""
NULL,209,803,100,centered,,,""
NULL,209,804,4,subhead,2. Udositasikkhāpadavaṇṇanā,,""
NULL,209,805,100,bodytext,,,""
NULL,209,806,100,bodytext,,,""
NULL,209,807,100,bodytext,,,""
NULL,209,808,100,bodytext,,,""
NULL,209,809,100,bodytext,,,""
NULL,209,810,100,bodytext,,,""
NULL,209,811,100,bodytext,,,""
NULL,209,812,100,gatha1,,,""
NULL,209,813,100,gathalast,,,""
NULL,209,814,100,unindented,,,""
NULL,209,815,100,bodytext,,,""
NULL,209,816,100,bodytext,,,""
NULL,209,817,100,bodytext,,,""
NULL,209,818,100,centered,,,""
NULL,209,819,4,subhead,3. Tatiyakathinasikkhāpadavaṇṇanā,,""
NULL,209,820,100,bodytext,,,""
NULL,209,821,100,bodytext,,,""
NULL,209,822,100,bodytext,,,""
NULL,209,823,100,bodytext,,,""
NULL,209,824,100,bodytext,,,""
NULL,209,825,100,bodytext,,,""
NULL,209,826,100,centered,,,""
NULL,209,827,4,subhead,4. Purāṇacīvarasikkhāpadavaṇṇanā,,""
NULL,209,828,100,bodytext,,,""
NULL,209,829,100,bodytext,,,""
NULL,209,830,100,centered,,,""
NULL,209,831,4,subhead,5. Cīvarapaṭiggahaṇasikkhāpadavaṇṇanā,,""
NULL,209,832,100,bodytext,,,""
NULL,209,833,100,bodytext,,,""
NULL,209,834,100,bodytext,,,""
NULL,209,835,100,bodytext,,,""
NULL,209,836,100,centered,,,""
NULL,209,837,4,subhead,6. Aññātakaviññattisikkhāpadavaṇṇanā,,""
NULL,209,838,100,bodytext,,,""
NULL,209,839,100,bodytext,,,""
NULL,209,840,100,bodytext,,,""
NULL,209,841,100,bodytext,,,""
NULL,209,842,100,bodytext,,,""
NULL,209,843,100,centered,,,""
NULL,209,844,4,subhead,7. Tatuttarisikkhāpadavaṇṇanā,,""
NULL,209,845,100,bodytext,,,""
NULL,209,846,100,bodytext,,,""
NULL,209,847,100,centered,,,""
NULL,209,848,4,subhead,8. Paṭhamaupakkhaṭasikkhāpadavaṇṇanā,,""
NULL,209,849,100,bodytext,,,""
NULL,209,850,100,centered,,,""
NULL,209,851,4,subhead,9. Dutiyaupakkhaṭasikkhāpadavaṇṇanā,,""
NULL,209,852,100,bodytext,,,""
NULL,209,853,100,bodytext,,,""
NULL,209,854,100,gatha1,,,""
NULL,209,855,100,gathalast,,,""
NULL,209,856,100,gatha1,,,""
NULL,209,857,100,gathalast,,,""
NULL,209,858,100,bodytext,,,""
NULL,209,859,100,gatha1,,,""
NULL,209,860,100,gatha2,,,""
NULL,209,861,100,gatha3,,,""
NULL,209,862,100,gathalast,,,""
NULL,209,863,100,bodytext,,,""
NULL,209,864,100,centered,,,""
NULL,209,865,4,subhead,10. Rājasikkhāpadavaṇṇanā,,""
NULL,209,866,100,bodytext,,,""
NULL,209,867,100,bodytext,,,""
NULL,209,868,100,bodytext,,,""
NULL,209,869,100,bodytext,,,""
NULL,209,870,100,bodytext,,,""
NULL,209,871,100,bodytext,,,""
NULL,209,872,100,gatha1,,,""
NULL,209,873,100,gathalast,,,""
NULL,209,874,100,centered,,,""
NULL,209,875,100,centered,,,""
NULL,209,876,3,title,2. Kosiyavaggo,,""
NULL,209,877,4,subhead,1. Kosiyasikkhāpadavaṇṇanā,,""
NULL,209,878,100,bodytext,,,""
NULL,209,879,100,centered,,,""
NULL,209,880,4,subhead,2. Suddhakāḷakasikkhāpadavaṇṇanā,,""
NULL,209,881,100,bodytext,,,""
NULL,209,882,100,centered,,,""
NULL,209,883,4,subhead,3. Dvebhāgasikkhāpadavaṇṇanā,,""
NULL,209,884,100,bodytext,,,""
NULL,209,885,100,centered,,,""
NULL,209,886,4,subhead,4. Chabbassasikkhāpadavaṇṇanā,,""
NULL,209,887,100,bodytext,,,""
NULL,209,888,100,centered,,,""
NULL,209,889,4,subhead,5. Nisīdanasanthatasikkhāpadavaṇṇanā,,""
NULL,209,890,100,bodytext,,,""
NULL,209,891,100,bodytext,,,""
NULL,209,892,100,bodytext,,,""
NULL,209,893,100,bodytext,,,""
NULL,209,894,100,bodytext,,,""
NULL,209,895,100,bodytext,,,""
NULL,209,896,100,centered,,,""
NULL,209,897,4,subhead,6. Eḷakalomasikkhāpadavaṇṇanā,,""
NULL,209,898,100,bodytext,,,""
NULL,209,899,100,bodytext,,,""
NULL,209,900,100,bodytext,,,""
NULL,209,901,100,bodytext,,,""
NULL,209,902,100,centered,,,""
NULL,209,903,4,subhead,7. Eḷakalomadhovāpanasikkhāpadavaṇṇanā,,""
NULL,209,904,100,bodytext,,,""
NULL,209,905,100,centered,,,""
NULL,209,906,4,subhead,8. Rūpiyasikkhāpadavaṇṇanā,,""
NULL,209,907,100,bodytext,,,""
NULL,209,908,100,bodytext,,,""
NULL,209,909,100,bodytext,,,""
NULL,209,910,100,bodytext,,,""
NULL,209,911,100,bodytext,,,""
NULL,209,912,100,bodytext,,,""
NULL,209,913,100,bodytext,,,""
NULL,209,914,100,centered,,,""
NULL,209,915,4,subhead,9. Rūpiyasaṃvohārasikkhāpadavaṇṇanā,,""
NULL,209,916,100,bodytext,,,""
NULL,209,917,100,bodytext,,,""
NULL,209,918,100,bodytext,,,""
NULL,209,919,100,bodytext,,,""
NULL,209,920,100,bodytext,,,""
NULL,209,921,100,centered,,,""
NULL,209,922,4,subhead,10. Kayavikkayasikkhāpadavaṇṇanā,,""
NULL,209,923,100,bodytext,,,""
NULL,209,924,100,centered,,,""
NULL,209,925,100,centered,,,""
NULL,209,926,3,title,3. Pattavaggo,,""
NULL,209,927,4,subhead,1. Pattasikkhāpadavaṇṇanā,,""
NULL,209,928,100,bodytext,,,""
NULL,209,929,100,gatha1,,,""
NULL,209,930,100,gathalast,,,""
NULL,209,931,100,unindented,,,""
NULL,209,932,100,bodytext,,,""
NULL,209,933,100,bodytext,,,""
NULL,209,934,100,bodytext,,,""
NULL,209,935,100,centered,,,""
NULL,209,936,4,subhead,2. Ūnapañcabandhanasikkhāpadavaṇṇanā,,""
NULL,209,937,100,bodytext,,,""
NULL,209,938,100,centered,,,""
NULL,209,939,4,subhead,3. Bhesajjasikkhāpadavaṇṇanā,,""
NULL,209,940,100,bodytext,,,""
NULL,209,941,100,bodytext,,,""
NULL,209,942,100,bodytext,,,""
NULL,209,943,100,bodytext,,,""
NULL,209,944,100,bodytext,,,""
NULL,209,945,100,bodytext,,,""
NULL,209,946,100,bodytext,,,""
NULL,209,947,100,bodytext,,,""
NULL,209,948,100,bodytext,,,""
NULL,209,949,100,bodytext,,,""
NULL,209,950,100,centered,,,""
NULL,209,951,4,subhead,4. Vassikasāṭikasikkhāpadavaṇṇanā,,""
NULL,209,952,100,bodytext,,,""
NULL,209,953,100,bodytext,,,""
NULL,209,954,100,bodytext,,,""
NULL,209,955,100,bodytext,,,""
NULL,209,956,100,bodytext,,,""
NULL,209,957,100,centered,,,""
NULL,209,958,4,subhead,5. Cīvaraacchindanasikkhāpadavaṇṇanā,,""
NULL,209,959,100,bodytext,,,""
NULL,209,960,100,bodytext,,,""
NULL,209,961,100,centered,,,""
NULL,209,962,4,subhead,6. Suttaviññattisikkhāpadavaṇṇanā,,""
NULL,209,963,100,bodytext,,,""
NULL,209,964,100,centered,,,""
NULL,209,965,4,subhead,7. Mahāpesakārasikkhāpadavaṇṇanā,,""
NULL,209,966,100,bodytext,,,""
NULL,209,967,100,centered,,,""
NULL,209,968,4,subhead,8. Accekacīvarasikkhāpadavaṇṇanā,,""
NULL,209,969,100,bodytext,,,""
NULL,209,970,100,bodytext,,,""
NULL,209,971,100,bodytext,,,""
NULL,209,972,100,bodytext,,,""
NULL,209,973,100,bodytext,,,""
NULL,209,974,100,bodytext,,,""
NULL,209,975,100,centered,,,""
NULL,209,976,4,subhead,9. Sāsaṅkasikkhāpadavaṇṇanā,,""
NULL,209,977,100,bodytext,,,""
NULL,209,978,100,bodytext,,,""
NULL,209,979,100,centered,,,""
NULL,209,980,4,subhead,10. Pariṇatasikkhāpadavaṇṇanā,,""
NULL,209,981,100,bodytext,,,""
NULL,209,982,100,gatha1,,,""
NULL,209,983,100,gathalast,,,""
NULL,209,984,100,bodytext,,,""
NULL,209,985,100,gatha1,,,""
NULL,209,986,100,gatha2,,,""
NULL,209,987,100,gatha3,,,""
NULL,209,988,100,gathalast,,,""
NULL,209,989,100,centered,,,""
NULL,209,990,100,centered,,,""
NULL,209,991,100,centered,,,""
NULL,209,992,2,chapter,Pācittiyavaṇṇanā,巴基帝亞詳解,""
NULL,209,993,4,subhead,5. Pācittiyakaṇḍo,,""
NULL,209,994,3,title,1. Musāvādavaggo,,""
NULL,209,995,4,subhead,1. Musāvādasikkhāpadavaṇṇanā,,""
NULL,209,996,100,bodytext,,,""
NULL,209,997,100,bodytext,,,""
NULL,209,998,100,bodytext,,,""
NULL,209,999,100,bodytext,,,""
NULL,209,1000,100,bodytext,,,""
NULL,209,1001,100,bodytext,,,""
NULL,209,1002,100,bodytext,,,""
NULL,209,1003,100,centered,,,""
NULL,209,1004,4,subhead,2. Omasavādasikkhāpadavaṇṇanā,,""
NULL,209,1005,100,bodytext,,,""
NULL,209,1006,100,bodytext,,,""
NULL,209,1007,100,bodytext,,,""
NULL,209,1008,100,bodytext,,,""
NULL,209,1009,100,centered,,,""
NULL,209,1010,4,subhead,3. Pesuññasikkhāpadavaṇṇanā,,""
NULL,209,1011,100,bodytext,,,""
NULL,209,1012,100,bodytext,,,""
NULL,209,1013,100,centered,,,""
NULL,209,1014,4,subhead,4. Padasodhammasikkhāpadavaṇṇanā,,""
NULL,209,1015,100,bodytext,,,""
NULL,209,1016,100,bodytext,,,""
NULL,209,1017,100,gatha1,,,""
NULL,209,1018,100,gathalast,,,""
NULL,209,1019,100,bodytext,,,""
NULL,209,1020,100,bodytext,,,""
NULL,209,1021,100,bodytext,,,""
NULL,209,1022,100,centered,,,""
NULL,209,1023,4,subhead,5. Paṭhamasahaseyyasikkhāpadavaṇṇanā,,""
NULL,209,1024,100,bodytext,,,""
NULL,209,1025,100,bodytext,,,""
NULL,209,1026,100,centered,,,""
NULL,209,1027,4,subhead,6. Dutiyasahaseyyasikkhāpadavaṇṇanā,,""
NULL,209,1028,100,bodytext,,,""
NULL,209,1029,100,centered,,,""
NULL,209,1030,4,subhead,7. Dhammadesanāsikkhāpadavaṇṇanā,,""
NULL,209,1031,100,bodytext,,,""
NULL,209,1032,100,centered,,,""
NULL,209,1033,4,subhead,8. Bhūtārocanasikkhāpadavaṇṇanā,,""
NULL,209,1034,100,bodytext,,,""
NULL,209,1035,100,bodytext,,,""
NULL,209,1036,100,centered,,,""
NULL,209,1037,4,subhead,9. Duṭṭhullārocanasikkhāpadavaṇṇanā,,""
NULL,209,1038,100,bodytext,,,""
NULL,209,1039,100,bodytext,,,""
NULL,209,1040,100,centered,,,""
NULL,209,1041,4,subhead,10. Pathavīkhaṇanasikkhāpadavaṇṇanā,,""
NULL,209,1042,100,bodytext,,,""
NULL,209,1043,100,bodytext,,,""
NULL,209,1044,100,centered,,,""
NULL,209,1045,100,centered,,,""
NULL,209,1046,3,title,2. Bhūtagāmavaggo,,""
NULL,209,1047,4,subhead,1. Bhūtagāmasikkhāpadavaṇṇanā,,""
NULL,209,1048,100,bodytext,,,""
NULL,209,1049,100,bodytext,,,""
NULL,209,1050,100,bodytext,,,""
NULL,209,1051,100,centered,,,""
NULL,209,1052,4,subhead,2. Aññavādakasikkhāpadavaṇṇanā,,""
NULL,209,1053,100,bodytext,,,""
NULL,209,1054,100,bodytext,,,""
NULL,209,1055,100,bodytext,,,""
NULL,209,1056,100,centered,,,""
NULL,209,1057,4,subhead,3. Ujjhāpanakasikkhāpadavaṇṇanā,,""
NULL,209,1058,100,bodytext,,,""
NULL,209,1059,100,bodytext,,,""
NULL,209,1060,100,centered,,,""
NULL,209,1061,4,subhead,4. Paṭhamasenāsanasikkhāpadavaṇṇanā,,""
NULL,209,1062,100,bodytext,,,""
NULL,209,1063,100,bodytext,,,""
NULL,209,1064,100,bodytext,,,""
NULL,209,1065,100,bodytext,,,""
NULL,209,1066,100,bodytext,,,""
NULL,209,1067,100,centered,,,""
NULL,209,1068,4,subhead,5. Dutiyasenāsanasikkhāpadavaṇṇanā,,""
NULL,209,1069,100,bodytext,,,""
NULL,209,1070,100,bodytext,,,""
NULL,209,1071,100,centered,,,""
NULL,209,1072,4,subhead,6. Anupakhajjasikkhāpadavaṇṇanā,,""
NULL,209,1073,100,bodytext,,,""
NULL,209,1074,100,bodytext,,,""
NULL,209,1075,100,centered,,,""
NULL,209,1076,4,subhead,7. Nikkaḍḍhanasikkhāpadavaṇṇanā,,""
NULL,209,1077,100,bodytext,,,""
NULL,209,1078,100,centered,,,""
NULL,209,1079,4,subhead,8. Vehāsakuṭisikkhāpadavaṇṇanā,,""
NULL,209,1080,100,bodytext,,,""
NULL,209,1081,100,centered,,,""
NULL,209,1082,4,subhead,9. Mahallakavihārasikkhāpadavaṇṇanā,,""
NULL,209,1083,100,bodytext,,,""
NULL,209,1084,100,bodytext,,,""
NULL,209,1085,100,bodytext,,,""
NULL,209,1086,100,centered,,,""
NULL,209,1087,4,subhead,10. Sappāṇakasikkhāpadavaṇṇanā,,""
NULL,209,1088,100,bodytext,,,""
NULL,209,1089,100,centered,,,""
NULL,209,1090,3,title,3. Ovādavaggo,,""
NULL,209,1091,4,subhead,1. Ovādasikkhāpadavaṇṇanā,,""
NULL,209,1092,100,bodytext,,,""
NULL,209,1093,100,bodytext,,,""
NULL,209,1094,100,bodytext,,,""
NULL,209,1095,100,centered,,,""
NULL,209,1096,4,subhead,2. Atthaṅgatasikkhāpadavaṇṇanā,,""
NULL,209,1097,100,bodytext,,,""
NULL,209,1098,100,bodytext,,,""
NULL,209,1099,100,centered,,,""
NULL,209,1100,4,subhead,3. Bhikkhunupassayasikkhāpadavaṇṇanā,,""
NULL,209,1101,100,bodytext,,,""
NULL,209,1102,100,centered,,,""
NULL,209,1103,4,subhead,4. Āmisasikkhāpadavaṇṇanā,,""
NULL,209,1104,100,bodytext,,,""
NULL,209,1105,100,centered,,,""
NULL,209,1106,4,subhead,5. Cīvaradānasikkhāpadavaṇṇanā,,""
NULL,209,1107,100,bodytext,,,""
NULL,209,1108,100,centered,,,""
NULL,209,1109,4,subhead,6. Cīvarasibbanasikkhāpadavaṇṇanā,,""
NULL,209,1110,100,bodytext,,,""
NULL,209,1111,100,centered,,,""
NULL,209,1112,4,subhead,7. Saṃvidhānasikkhāpadavaṇṇanā,,""
NULL,209,1113,100,bodytext,,,""
NULL,209,1114,100,bodytext,,,""
NULL,209,1115,100,bodytext,,,""
NULL,209,1116,100,centered,,,""
NULL,209,1117,4,subhead,8. Nāvābhiruhanasikkhāpadavaṇṇanā,,""
NULL,209,1118,100,bodytext,,,""
NULL,209,1119,100,bodytext,,,""
NULL,209,1120,100,centered,,,""
NULL,209,1121,4,subhead,9. Paripācitasikkhāpadavaṇṇanā,,""
NULL,209,1122,100,bodytext,,,""
NULL,209,1123,100,bodytext,,,""
NULL,209,1124,100,centered,,,""
NULL,209,1125,4,subhead,10. Rahonisajjasikkhāpadavaṇṇanā,,""
NULL,209,1126,100,bodytext,,,""
NULL,209,1127,100,centered,,,""
NULL,209,1128,100,centered,,,""
NULL,209,1129,3,title,4. Bhojanavaggo,,""
NULL,209,1130,4,subhead,1. Āvasathapiṇḍasikkhāpadavaṇṇanā,,""
NULL,209,1131,100,bodytext,,,""
NULL,209,1132,100,bodytext,,,""
NULL,209,1133,100,centered,,,""
NULL,209,1134,4,subhead,2. Gaṇabhojanasikkhāpadavaṇṇanā,,""
NULL,209,1135,100,bodytext,,,""
NULL,209,1136,100,bodytext,,,""
NULL,209,1137,100,bodytext,,,""
NULL,209,1138,100,centered,,,""
NULL,209,1139,4,subhead,3. Paramparabhojanasikkhāpadavaṇṇanā,,""
NULL,209,1140,100,bodytext,,,""
NULL,209,1141,100,bodytext,,,""
NULL,209,1142,100,bodytext,,,""
NULL,209,1143,100,bodytext,,,""
NULL,209,1144,100,bodytext,,,""
NULL,209,1145,100,centered,,,""
NULL,209,1146,4,subhead,4. Kāṇamātāsikkhāpadavaṇṇanā,,""
NULL,209,1147,100,bodytext,,,""
NULL,209,1148,100,centered,,,""
NULL,209,1149,4,subhead,5. Paṭhamapavāraṇasikkhāpadavaṇṇanā,,""
NULL,209,1150,100,bodytext,,,""
NULL,209,1151,100,bodytext,,,""
NULL,209,1152,100,bodytext,,,""
NULL,209,1153,100,bodytext,,,""
NULL,209,1154,100,bodytext,,,""
NULL,209,1155,100,bodytext,,,""
NULL,209,1156,100,centered,,,""
NULL,209,1157,4,subhead,6. Dutiyapavāraṇasikkhāpadavaṇṇanā,,""
NULL,209,1158,100,bodytext,,,""
NULL,209,1159,100,centered,,,""
NULL,209,1160,4,subhead,7. Vikālabhojanasikkhāpadavaṇṇanā,,""
NULL,209,1161,100,bodytext,,,""
NULL,209,1162,100,bodytext,,,""
NULL,209,1163,100,bodytext,,,""
NULL,209,1164,100,bodytext,,,""
NULL,209,1165,100,bodytext,,,""
NULL,209,1166,100,bodytext,,,""
NULL,209,1167,100,bodytext,,,""
NULL,209,1168,100,bodytext,,,""
NULL,209,1169,100,bodytext,,,""
NULL,209,1170,100,bodytext,,,""
NULL,209,1171,100,centered,,,""
NULL,209,1172,4,subhead,8. Sannidhikārakasikkhāpadavaṇṇanā,,""
NULL,209,1173,100,bodytext,,,""
NULL,209,1174,100,bodytext,,,""
NULL,209,1175,100,bodytext,,,""
NULL,209,1176,100,bodytext,,,""
NULL,209,1177,100,centered,,,""
NULL,209,1178,4,subhead,9. Paṇītabhojanasikkhāpadavaṇṇanā,,""
NULL,209,1179,100,bodytext,,,""
NULL,209,1180,100,bodytext,,,""
NULL,209,1181,100,centered,,,""
NULL,209,1182,4,subhead,10. Dantaponasikkhāpadavaṇṇanā,,""
NULL,209,1183,100,bodytext,,,""
NULL,209,1184,100,bodytext,,,""
NULL,209,1185,100,bodytext,,,""
NULL,209,1186,100,centered,,,""
NULL,209,1187,100,centered,,,""
NULL,209,1188,3,title,5. Acelakavaggo,,""
NULL,209,1189,4,subhead,1. Acelakasikkhāpadavaṇṇanā,,""
NULL,209,1190,100,bodytext,,,""
NULL,209,1191,100,centered,,,""
NULL,209,1192,4,subhead,2. Uyyojanasikkhāpadavaṇṇanā,,""
NULL,209,1193,100,bodytext,,,""
NULL,209,1194,100,centered,,,""
NULL,209,1195,4,subhead,3. Sabhojanasikkhāpadavaṇṇanā,,""
NULL,209,1196,100,bodytext,,,""
NULL,209,1197,100,centered,,,""
NULL,209,1198,4,subhead,4. Rahopaṭicchannasikkhāpadavaṇṇanā,,""
NULL,209,1199,100,bodytext,,,""
NULL,209,1200,100,centered,,,""
NULL,209,1201,4,subhead,5. Rahonisajjasikkhāpadavaṇṇanā,,""
NULL,209,1202,100,bodytext,,,""
NULL,209,1203,4,subhead,6. Cārittasikkhāpadavaṇṇanā,,""
NULL,209,1204,100,bodytext,,,""
NULL,209,1205,100,gatha1,,,""
NULL,209,1206,100,gathalast,,,""
NULL,209,1207,100,gatha1,,,""
NULL,209,1208,100,gathalast,,,""
NULL,209,1209,100,gatha1,,,""
NULL,209,1210,100,gathalast,,,""
NULL,209,1211,100,gatha1,,,""
NULL,209,1212,100,gathalast,,,""
NULL,209,1213,100,gatha1,,,""
NULL,209,1214,100,gathalast,,,""
NULL,209,1215,100,centered,,,""
NULL,209,1216,4,subhead,7. Mahānāmasikkhāpadavaṇṇanā,,""
NULL,209,1217,100,bodytext,,,""
NULL,209,1218,100,centered,,,""
NULL,209,1219,4,subhead,8. Uyyuttasenāsikkhāpadavaṇṇanā,,""
NULL,209,1220,100,bodytext,,,""
NULL,209,1221,100,centered,,,""
NULL,209,1222,4,subhead,9. Senāvāsasikkhāpadavaṇṇanā,,""
NULL,209,1223,100,bodytext,,,""
NULL,209,1224,100,centered,,,""
NULL,209,1225,4,subhead,10. Uyyodhikasikkhāpadavaṇṇanā,,""
NULL,209,1226,100,bodytext,,,""
NULL,209,1227,100,centered,,,""
NULL,209,1228,100,centered,,,""
NULL,209,1229,3,title,6. Surāpānavaggo,,""
NULL,209,1230,4,subhead,1. Surāpānasikkhāpadavaṇṇanā,,""
NULL,209,1231,100,gatha1,,,""
NULL,209,1232,100,gatha2,,,""
NULL,209,1233,100,gatha3,,,""
NULL,209,1234,100,gathalast,,,""
NULL,209,1235,100,gatha1,,,""
NULL,209,1236,100,gatha2,,,""
NULL,209,1237,100,gatha3,,,""
NULL,209,1238,100,gathalast,,,""
NULL,209,1239,100,bodytext,,,""
NULL,209,1240,100,centered,,,""
NULL,209,1241,4,subhead,2. Aṅgulipatodakasikkhāpadavaṇṇanā,,""
NULL,209,1242,100,bodytext,,,""
NULL,209,1243,4,subhead,3. Hasadhammasikkhāpadavaṇṇanā,,""
NULL,209,1244,100,bodytext,,,""
NULL,209,1245,100,gatha1,,,""
NULL,209,1246,100,gathalast,,,""
NULL,209,1247,100,gatha1,,,""
NULL,209,1248,100,gathalast,,,""
NULL,209,1249,100,gatha1,,,""
NULL,209,1250,100,gathalast,,,""
NULL,209,1251,100,centered,,,""
NULL,209,1252,4,subhead,4. Anādariyasikkhāpadavaṇṇanā,,""
NULL,209,1253,100,bodytext,,,""
NULL,209,1254,100,bodytext,,,""
NULL,209,1255,100,centered,,,""
NULL,209,1256,4,subhead,5. Bhiṃsāpanasikkhāpadavaṇṇanā,,""
NULL,209,1257,100,bodytext,,,""
NULL,209,1258,4,subhead,6. Jotisikkhāpadavaṇṇanā,,""
NULL,209,1259,100,bodytext,,,""
NULL,209,1260,100,centered,,,""
NULL,209,1261,4,subhead,7. Nahānasikkhāpadavaṇṇanā,,""
NULL,209,1262,100,bodytext,,,""
NULL,209,1263,4,subhead,8. Dubbaṇṇakaraṇasikkhāpadavaṇṇanā,,""
NULL,209,1264,100,bodytext,,,""
NULL,209,1265,100,centered,,,""
NULL,209,1266,4,subhead,9. Vikappanasikkhāpadavaṇṇanā,,""
NULL,209,1267,100,bodytext,,,""
NULL,209,1268,100,centered,,,""
