book,paragraph,level,title,tag
27,1011,2,puttakaṇḍa,:añña::nīti-ganthasaṅgaha::kavidappaṇanīti:
27,1027,2,vejjācariya kaṇḍa,:añña::nīti-ganthasaṅgaha::kavidappaṇanīti:
27,1046,2,dāsaka kaṇḍa,:añña::nīti-ganthasaṅgaha::kavidappaṇanīti:
27,1056,2,itthikaṇḍa,:añña::nīti-ganthasaṅgaha::kavidappaṇanīti:
27,1127,2,pakiṇṇakakaṇḍa,:añña::nīti-ganthasaṅgaha::kavidappaṇanīti:
27,1195,2,kavidappaṇanīti,:añña::nīti-ganthasaṅgaha::kavidappaṇanīti:
27,1226,2,paṇāma paṭiññā,:añña::nīti-ganthasaṅgaha::kavidappaṇanīti:
28,2,1,nītimañjarī,:añña::nīti-ganthasaṅgaha::nītimañjarī:
29,2,1,dhammanīti,:añña::nīti-ganthasaṅgaha::dhammanīti:
30,2,1,mahārahanīti,:añña::nīti-ganthasaṅgaha::mahārahanīti:
30,3,2,paṇḍitakathā,:añña::nīti-ganthasaṅgaha::mahārahanīti:
30,408,2,sambhedakathā,:añña::nīti-ganthasaṅgaha::mahārahanīti:
30,569,2,mittakathā,:añña::nīti-ganthasaṅgaha::mahārahanīti:
30,825,2,nāyakakathā,:añña::nīti-ganthasaṅgaha::mahārahanīti:
30,996,2,itthikathā,:añña::nīti-ganthasaṅgaha::mahārahanīti:
31,2,1,lokanīti,:añña::nīti-ganthasaṅgaha::lokanīti:
31,3,2,1. paṇḍitakaṇḍo,:añña::nīti-ganthasaṅgaha::lokanīti:
31,208,2,sujanakaṇḍo,:añña::nīti-ganthasaṅgaha::lokanīti:
31,347,2,4. bāladujjanakaṇḍo,:añña::nīti-ganthasaṅgaha::lokanīti:
31,404,2,4. mittakaṇḍo,:añña::nīti-ganthasaṅgaha::lokanīti:
31,481,2,5. itthikaṇḍo,:añña::nīti-ganthasaṅgaha::lokanīti:
31,576,2,6. rājakaṇḍo,:añña::nīti-ganthasaṅgaha::lokanīti:
31,712,2,7. pakiṇṇakakaṇḍo,:añña::nīti-ganthasaṅgaha::lokanīti:
32,2,1,suttantanīti,:añña::nīti-ganthasaṅgaha::suttantanīti:
32,134,1,vasalasutta,:añña::nīti-ganthasaṅgaha::suttantanīti:
33,2,1,sūrassatīnīti,:añña::nīti-ganthasaṅgaha::sūrassatīnīti:
33,4,2,paṇāmagāthā,:añña::nīti-ganthasaṅgaha::sūrassatīnīti:
33,22,2,sūrassatīnīti,:añña::nīti-ganthasaṅgaha::sūrassatīnīti:
33,447,2,cāṇakyanītilā gāthā,:añña::nīti-ganthasaṅgaha::sūrassatīnīti:
34,2,1,cāṇakyanītipāḷi,:añña::nīti-ganthasaṅgaha::cāṇakyanītipāḷi:
35,2,1,naradakkhadīpanī,:añña::nīti-ganthasaṅgaha::naradakkhadīpanī:
35,29,2,paṇāma,:añña::nīti-ganthasaṅgaha::naradakkhadīpanī:
35,30,2,"naradakkhadīpakassa,",:añña::nīti-ganthasaṅgaha::naradakkhadīpanī:
35,35,2,matthanā,:añña::nīti-ganthasaṅgaha::naradakkhadīpanī:
35,41,2,āsīsa,:añña::nīti-ganthasaṅgaha::naradakkhadīpanī:
35,47,2,abhiyācaka,:añña::nīti-ganthasaṅgaha::naradakkhadīpanī:
35,304,2,paññā-niddesa,:añña::nīti-ganthasaṅgaha::naradakkhadīpanī:
35,530,2,cāritta-niddesa,:añña::nīti-ganthasaṅgaha::naradakkhadīpanī:
35,890,2,gharāvāsa-niddesa,:añña::nīti-ganthasaṅgaha::naradakkhadīpanī:
35,1100,2,sādhujana-niddesa,:añña::nīti-ganthasaṅgaha::naradakkhadīpanī:
35,1213,2,kāyakhamanīya-niddesa,:añña::nīti-ganthasaṅgaha::naradakkhadīpanī:
35,1299,2,pakiṇṇaka-niddesa,:añña::nīti-ganthasaṅgaha::naradakkhadīpanī:
35,1502,2,sīla-niddesa,:añña::nīti-ganthasaṅgaha::naradakkhadīpanī:
35,1819,2,naradakkha thomanā āsīsa,:añña::nīti-ganthasaṅgaha::naradakkhadīpanī:
36,2,1,rasavāhinī,:añña::pakiṇṇaka-ganthasaṅgaha::rasavāhinī:
36,38,2,dhammasoṇḍakavaggo,:añña::pakiṇṇaka-ganthasaṅgaha::rasavāhinī:
36,673,2,nandiyarājavaggo,:añña::pakiṇṇaka-ganthasaṅgaha::rasavāhinī:
36,1062,2,yakkhavañcitavaggo,:añña::pakiṇṇaka-ganthasaṅgaha::rasavāhinī:
36,1792,2,mahāsenavaggo,:añña::pakiṇṇaka-ganthasaṅgaha::rasavāhinī:
37,2,1,sīmavisodhanī,:añña::pakiṇṇaka-ganthasaṅgaha::sīmavisodhanī::pakiṇṇaka:
37,36,2,1. upasampadākaṇḍo,:añña::pakiṇṇaka-ganthasaṅgaha::sīmavisodhanī::pakiṇṇaka:
37,211,2,2. kappavināsakaṇḍo,:añña::pakiṇṇaka-ganthasaṅgaha::sīmavisodhanī::pakiṇṇaka:
37,305,2,3. nibbānakaṇḍo,:añña::pakiṇṇaka-ganthasaṅgaha::sīmavisodhanī::pakiṇṇaka:
37,343,2,4. samasīsikaṇḍo,:añña::pakiṇṇaka-ganthasaṅgaha::sīmavisodhanī::pakiṇṇaka:
37,361,2,pakiṇṇakakaṇḍo,:añña::pakiṇṇaka-ganthasaṅgaha::sīmavisodhanī::pakiṇṇaka:
38,2,1,vessantarāgīti,:añña::pakiṇṇaka-ganthasaṅgaha::vessantarāgīti:
39,3,1,dīghanikāye,:añña::sutta::saṅgayana-puccha vissajjanā::dīghanikāya:
39,4,2,sīlakkhandhavaggasutta,
40,3,1,majjhimanikāya,:añña::sutta::saṅgayana-puccha vissajjanā::majjhimanikāya:
40,4,2,mūlapaṇṇāsapāḷi,:añña::sutta::saṅgayana-puccha vissajjanā::majjhimanikāya:
40,249,2,majjhimapaṇṇāsapāḷi,:añña::sutta::saṅgayana-puccha vissajjanā::majjhimanikāya:
41,3,1,saṃyuttanikāye,:añña::sutta::saṅgayana-puccha vissajjanā::saṃyuttanikāya:
41,4,2,sagāthāvaggapāḷi,:añña::sutta::saṅgayana-puccha vissajjanā::saṃyuttanikāya:
41,636,2,nidānavaggapāḷi,:añña::sutta::saṅgayana-puccha vissajjanā::saṃyuttanikāya:
41,807,2,khandhavaggasaṃyuttapāḷi,:añña::sutta::saṅgayana-puccha vissajjanā::saṃyuttanikāya:
41,916,2,saḷāyatanavaggasaṃyuttapāḷi,:añña::sutta::saṅgayana-puccha vissajjanā::saṃyuttanikāya:
41,1101,2,mahāvaggasaṃyuttapāḷi,:añña::sutta::saṅgayana-puccha vissajjanā::saṃyuttanikāya:
42,3,1,aṅguttaranikāye,:añña::sutta::saṅgayana-puccha vissajjanā::aṅguttaranikāya:
43,2,1,vinayapiṭaka,:añña::vinaya::saṅgayana-puccha vissajjanā::vinayapiṭaka:
43,270,2,saṅghādisesa sikkhāpucchā,:añña::vinaya::saṅgayana-puccha vissajjanā::saṅghādisesa::vinayapiṭaka:
43,375,2,nissaggipācittiya,:añña::vinaya::saṅgayana-puccha vissajjanā::nissaggiya::vinayapiṭaka:
43,987,2,mahāvaggapāḷi,:añña::vinaya::saṅgayana-puccha vissajjanā::vinayapiṭaka:
43,1280,2,cūḷavaggapāḷi,:añña::vinaya::saṅgayana-puccha vissajjanā::vinayapiṭaka:
44,2,1,abhidhammapiṭaka,:añña::abhidhamma::saṅgayana-puccha vissajjanā::abhidhammapiṭaka:
45,2,1,aṭṭhakathā,:añña::saṅgayana-puccha vissajjanā::aṭṭhakathā:
46,1,1,milidaṭīkā,:añña::sutta::khuddakanikāya::milindapañha::milidaṭīkā::ṭīkā::sihaḷa-ganthasaṅgaha:
46,2,2,,:añña::sutta::khuddakanikāya::milindapañha::milidaṭīkā::ṭīkā::sihaḷa-ganthasaṅgaha:
46,18,2,pakiṇṇakathavivaraṇaṃ,:añña::sutta::khuddakanikāya::milindapañha::milidaṭīkā::ṭīkā::sihaḷa-ganthasaṅgaha:
47,1,1,"padamañjarī ",:añña::sihaḷa-ganthasaṅgaha::padamañjarī::nirutti:
48,1,1,"padasādhanaṃ ",:añña::sihaḷa-ganthasaṅgaha::padasādhana::nirutti:
49,1,1,saddabindu  pakaraṇaṃ,:añña::sihaḷa-ganthasaṅgaha::saddabindupakaraṇa::nirutti:
50,1,1,kaccāyana dhātu mañjūsā,:añña::sihaḷa-ganthasaṅgaha::kaccāyanadhātumañjūsā::kaccāyana::nirutti:
50,261,2,tudādayo avuddhikā,:añña::sihaḷa-ganthasaṅgaha::kaccāyanadhātumañjūsā::kaccāyana::nirutti:
50,312,2,juhotyā’dayo  sadvibhāvaluttavikaraṇā.,:añña::sihaḷa-ganthasaṅgaha::kaccāyanadhātumañjūsā::kaccāyana::nirutti:
50,317,2,rudhādayo,:añña::sihaḷa-ganthasaṅgaha::kaccāyanadhātumañjūsā::kaccāyana::nirutti:
50,325,2,"divādayo ",:añña::sihaḷa-ganthasaṅgaha::kaccāyanadhātumañjūsā::kaccāyana::nirutti:
50,366,2,"svādayo ",:añña::sihaḷa-ganthasaṅgaha::kaccāyanadhātumañjūsā::kaccāyana::nirutti:
50,369,2,kiyādayo,:añña::sihaḷa-ganthasaṅgaha::kaccāyanadhātumañjūsā::kaccāyana::nirutti:
50,377,2,"tanādayo ",:añña::sihaḷa-ganthasaṅgaha::kaccāyanadhātumañjūsā::kaccāyana::nirutti:
51,1,1,"samantakūṭavaṇṇanā",:añña::sihaḷa-ganthasaṅgaha::samantakūṭavaṇṇanā:
52,1,1,"moggallāna vuttivivaraṇapañcikā",:añña::sihaḷa-ganthasaṅgaha::moggallāna vuttivivaraṇapañcikā:
53,1,1,"thupavaṃso",:añña::sihaḷa-ganthasaṅgaha::thupavaṃsa:
53,46,2,abhinīhāra kathā,:añña::sihaḷa-ganthasaṅgaha::thupavaṃsa:
53,199,2,cūḷāmaṇidussa thupadvayakathā,:añña::sihaḷa-ganthasaṅgaha::thupavaṃsa:
53,248,2,dasathūpakathā,:añña::sihaḷa-ganthasaṅgaha::thupavaṃsa:
53,256,2,dhātunidhāna kathā,:añña::sihaḷa-ganthasaṅgaha::thupavaṃsa:
53,282,2,caturāsīti sahassa thūpakathā,:añña::sihaḷa-ganthasaṅgaha::thupavaṃsa:
53,348,2,bodhi āgamanakathā,:añña::sihaḷa-ganthasaṅgaha::thupavaṃsa:
53,354,2,yojanathūpa kathā,:añña::sihaḷa-ganthasaṅgaha::thupavaṃsa:
53,356,2,tadatthadīpanatthaṃ ayamanupubbakathā,:añña::sihaḷa-ganthasaṅgaha::thupavaṃsa:
53,382,2,mahiyaṅgana thūpakathā,:añña::sihaḷa-ganthasaṅgaha::thupavaṃsa:
53,433,2,marīcavaṭṭi vihārakathā,:añña::sihaḷa-ganthasaṅgaha::thupavaṃsa:
53,457,2,thūpasādhana lābhakathā,:añña::sihaḷa-ganthasaṅgaha::thupavaṃsa:
53,479,2,thūpāramha kathā,:añña::sihaḷa-ganthasaṅgaha::thupavaṃsa:
53,535,2,dhātugabba rūpavaṇṇanākathā,:añña::sihaḷa-ganthasaṅgaha::thupavaṃsa:
54,1,1,"dāṭhāvaṃso ",:añña::sihaḷa-ganthasaṅgaha::dāṭhāvaṃsa:
55,1,1,dhātupāṭha  vilāsiniyā,:añña::sihaḷa-ganthasaṅgaha::dhātupāṭha vilāsiniyā:
56,1,1,"dhātuvaṃso ",:añña::sihaḷa-ganthasaṅgaha::dhātuvaṃsa:
56,3,2,1. tathāgatassāgamanakathā,:añña::sihaḷa-ganthasaṅgaha::dhātuvaṃsa:
56,81,2,2.  parinibbānakathā,:añña::sihaḷa-ganthasaṅgaha::dhātuvaṃsa:
56,246,2,3.  dhātuparamparākathā,:añña::sihaḷa-ganthasaṅgaha::dhātuvaṃsa:
56,307,2,4.  pakiṇṇakakathā,:añña::sihaḷa-ganthasaṅgaha::dhātuvaṃsa:
56,358,2,5.  dhātunidhānādhikāro,:añña::sihaḷa-ganthasaṅgaha::dhātuvaṃsa:
57,1,1,hatthavanagallavihāra  vaṃso,:añña::sihaḷa-ganthasaṅgaha::hatthavanagallavihāravaṃsa:
58,1,1,"jinacaritaya",:añña::sihaḷa-ganthasaṅgaha::jinacaritaya:
59,1,1,"jinavaṃsadīpaṃ ",:añña::sihaḷa-ganthasaṅgaha::jinavaṃsadīpa:
60,1,1,"telakaṭāhagāthā ",:añña::sihaḷa-ganthasaṅgaha::telakaṭāhagāthā:
61,2,1,cūḷaganthavaṃsapāḷi,:añña::vaṃsa-ganthasaṅgaha::cūḷaganthavaṃsapāḷi::vaṃsa ganthasaṅgaha:
61,3,2,1. piṭakattayaparicchedo,:añña::vaṃsa-ganthasaṅgaha::cūḷaganthavaṃsapāḷi::vaṃsa ganthasaṅgaha:
61,25,2,2. ganthakārakācariya-paricchedo,:añña::vaṃsa-ganthasaṅgaha::cūḷaganthavaṃsapāḷi::vaṃsa ganthasaṅgaha:
61,37,2,3. ācariyānaṃ sañjātaṭṭhānaparicchedo,:añña::vaṃsa-ganthasaṅgaha::cūḷaganthavaṃsapāḷi::vaṃsa ganthasaṅgaha:
61,42,2,4. āyāyakācariya-paricchedo,:añña::vaṃsa-ganthasaṅgaha::cūḷaganthavaṃsapāḷi::vaṃsa ganthasaṅgaha:
61,66,2,5. pakiṇṇaka-paricchedo,:añña::vaṃsa-ganthasaṅgaha::cūḷaganthavaṃsapāḷi::vaṃsa ganthasaṅgaha:
62,2,1,sāsanavaṃsappadīpikā,:añña::vaṃsa-ganthasaṅgaha::sāsanavaṃsappadīpikā::vaṃsa ganthasaṅgaha:
62,3,2,sāsanavaṃsappadīpikā,:añña::vaṃsa-ganthasaṅgaha::sāsanavaṃsappadīpikā::vaṃsa ganthasaṅgaha:
62,35,2,1. navaṭṭhānāgatasāsanavaṃsakathāmaggo,:añña::vaṃsa-ganthasaṅgaha::sāsanavaṃsappadīpikā::vaṃsa ganthasaṅgaha:
62,130,2,2. sīhaḷadīpikasāsanavaṃsakathāmaggo,:añña::vaṃsa-ganthasaṅgaha::sāsanavaṃsappadīpikā::vaṃsa ganthasaṅgaha:
62,244,2,3. suvaṇṇabhūmisāsanavaṃsakathāmaggo,:añña::vaṃsa-ganthasaṅgaha::sāsanavaṃsappadīpikā::vaṃsa ganthasaṅgaha:
62,305,2,4. yonakaraṭṭhasāsanavaṃsakathāmaggo,:añña::vaṃsa-ganthasaṅgaha::sāsanavaṃsappadīpikā::vaṃsa ganthasaṅgaha:
62,338,2,5. navavāsīraṭṭhasāsanavaṃsakathāmaggo,:añña::vaṃsa-ganthasaṅgaha::sāsanavaṃsappadīpikā::vaṃsa ganthasaṅgaha:
62,364,2,6. aparantaraṭṭhasāsanavaṃsakathāmaggo,:añña::vaṃsa-ganthasaṅgaha::sāsanavaṃsappadīpikā::vaṃsa ganthasaṅgaha:
62,907,2,7. kasmiragandhāraraṭṭhasāsanavaṃsakathāmaggo,:añña::vaṃsa-ganthasaṅgaha::sāsanavaṃsappadīpikā::vaṃsa ganthasaṅgaha:
62,929,2,8. mahiṃsakaraṭṭhassāsanavaṃsakathāmaggo,:añña::vaṃsa-ganthasaṅgaha::sāsanavaṃsappadīpikā::vaṃsa ganthasaṅgaha:
62,938,2,9. mahāraṭṭhasāsanavaṃsakathāmaggo,:añña::vaṃsa-ganthasaṅgaha::sāsanavaṃsappadīpikā::vaṃsa ganthasaṅgaha:
62,950,2,10. cinaraṭṭhasāsanavaṃsakathāmaggo,:añña::vaṃsa-ganthasaṅgaha::sāsanavaṃsappadīpikā::vaṃsa ganthasaṅgaha:
63,2,1,mahāvaṃsapāḷi,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,3,2,pathamapariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,269,2,dutiyapariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,375,2,tatiya pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,508,2,catuttha pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,717,2,pañcama pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,1612,2,chaṭṭhapariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,1760,2,sattama pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,1997,2,aṭṭhama pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,2088,2,navama pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,2184,2,dasama pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,2513,2,ekādasama pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,2646,2,dvādasama pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,2819,2,terasama pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,2891,2,cuddasama pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,3093,2,pañcadasama pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,3808,2,soḷasama pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,3869,2,sattarasama pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,4073,2,aṭṭhārasama pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,4284,2,ekūnavīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,4545,2,vīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,4729,2,ekavīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,4840,2,bāvīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,5113,2,tevīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,5439,2,catuvīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,5629,2,pañcavīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,5992,2,chabbīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,6079,2,sattavīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,6234,2,aṭṭhavīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,6375,2,ekūnatiṃsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,6592,2,tiṃsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,6903,2,ekatiṃsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,7285,2,dvattiṃsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,7552,2,tettiṃsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,7883,2,catuttiṃsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,8172,2,pañcatiṃsatimapariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,8562,2,chattiṃsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,8972,2,sattatiṃsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,9728,2,aṭṭhatiṃsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,10082,2,ekūnacattālīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,10268,2,cattālīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,10584,2,ekacattālīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,10798,2,dvicattālīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,11270,2,tecattālīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,11523,2,catucattālīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,11673,2,pañcacattālīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,11874,2,chacattālīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,12362,2,sattacattālīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,12651,2,aṭṭhacattālīsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,12921,2,ekūnapaññāsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,13338,2,paññāsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,13593,2,ekapaññāsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,13756,2,dvipaññāsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,13983,2,tivaññāsatima paccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,14092,2,catupaññāsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,14150,2,pañcapaññāsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,14385,2,chapaññāsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,14569,2,sattapaññāsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,14729,2,aṭṭhapaññāsatima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,15006,2,ekūnasaṭṭhima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,15233,2,saṭṭhima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,15441,2,ekasaṭṭhima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,15607,2,dvisaṭṭhimapariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
63,15806,2,tisaṭṭhima pariccheda,:añña::vaṃsa-ganthasaṅgaha::mahāvaṃsapāḷi::vaṃsa ganthasaṅgaha:
64,2,1,visuddhimaggo,:visuddhimagga::añña::visuddhimagga::paṭhamo bhāgo::aṭṭhakathā:
64,60,2,1. sīlaniddeso,:visuddhimagga::añña::visuddhimagga::paṭhamo bhāgo::aṭṭhakathā:
64,417,2,2. dhutaṅganiddeso,:visuddhimagga::añña::visuddhimagga::paṭhamo bhāgo::aṭṭhakathā:
64,649,2,3. kammaṭṭhānaggahaṇaniddeso,:visuddhimagga::añña::visuddhimagga::paṭhamo bhāgo::aṭṭhakathā:
64,805,2,4. pathavīkasiṇaniddeso,:visuddhimagga::añña::visuddhimagga::paṭhamo bhāgo::aṭṭhakathā:
64,1048,2,5. sesakasiṇaniddeso,:visuddhimagga::añña::visuddhimagga::paṭhamo bhāgo::aṭṭhakathā:
64,1097,2,6. asubhakammaṭṭhānaniddeso,:visuddhimagga::añña::visuddhimagga::paṭhamo bhāgo::aṭṭhakathā:
64,1183,2,7. chaanussatiniddeso,:visuddhimagga::añña::visuddhimagga::paṭhamo bhāgo::aṭṭhakathā:
64,1395,2,8. anussatikammaṭṭhānaniddeso,:visuddhimagga::añña::visuddhimagga::paṭhamo bhāgo::aṭṭhakathā:
64,1736,2,9. brahmavihāraniddeso,:visuddhimagga::añña::visuddhimagga::paṭhamo bhāgo::aṭṭhakathā:
64,1980,2,10. āruppaniddeso,:visuddhimagga::añña::visuddhimagga::paṭhamo bhāgo::aṭṭhakathā:
64,2063,2,11. samādhiniddeso,:visuddhimagga::añña::visuddhimagga::paṭhamo bhāgo::aṭṭhakathā:
65,2,1,visuddhimaggo,:visuddhimagga::añña::visuddhimagga::dutiyo bhāgo::aṭṭhakathā:
